Flow ID,Src IP,Src Port,Dst IP,Dst Port,Timestamp,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,VPN
219.165.29.151-131.202.240.87-52525-61009-17,219.165.29.151,52525,131.202.240.87,61009,2015-01-04 15:08:37,1,1,106.0,319.0,0
131.202.240.87-185.2.179.149-61009-31974-17,131.202.240.87,61009,185.2.179.149,31974,2015-01-04 15:07:22,7,0,223.0,0.0,0
131.202.240.87-95.109.114.76-61009-36436-17,131.202.240.87,61009,95.109.114.76,36436,2015-01-04 15:09:51,1,1,103.0,268.0,0
131.202.240.87-82.76.238.214-61009-40105-17,131.202.240.87,61009,82.76.238.214,40105,2015-01-04 15:05:50,4,4,412.0,316.0,0
176.109.195.162-131.202.240.87-24005-61009-17,176.109.195.162,24005,131.202.240.87,61009,2015-01-04 15:06:49,1,1,106.0,319.0,0
95.55.99.144-131.202.240.87-45532-61009-17,95.55.99.144,45532,131.202.240.87,61009,2015-01-04 15:08:03,1,1,65.0,68.0,0
131.202.240.87-95.218.176.87-61009-12930-17,131.202.240.87,61009,95.218.176.87,12930,2015-01-04 15:07:16,2,0,206.0,0.0,0
60.62.139.227-131.202.240.87-23152-61009-17,60.62.139.227,23152,131.202.240.87,61009,2015-01-04 15:08:36,1,1,101.0,323.0,0
131.202.240.87-99.106.112.87-61009-16636-17,131.202.240.87,61009,99.106.112.87,16636,2015-01-04 15:07:16,2,0,206.0,0.0,0
131.202.240.183-131.202.240.87-32469-17097-6,131.202.240.183,32469,131.202.240.87,17097,2015-01-04 15:10:34,2,1,0.0,0.0,0
131.202.240.87-88.172.2.174-61009-20244-17,131.202.240.87,61009,88.172.2.174,20244,2015-01-04 15:07:22,7,0,223.0,0.0,0
95.180.83.46-131.202.240.87-12861-61009-17,95.180.83.46,12861,131.202.240.87,61009,2015-01-04 15:08:05,1,1,103.0,289.0,0
131.202.240.87-78.236.126.220-61009-27588-17,131.202.240.87,61009,78.236.126.220,27588,2015-01-04 15:07:22,7,0,223.0,0.0,0
94.242.145.158-131.202.240.87-8621-61009-17,94.242.145.158,8621,131.202.240.87,61009,2015-01-04 15:10:05,1,1,101.0,287.0,0
90.208.30.6-131.202.240.87-25773-61009-17,90.208.30.6,25773,131.202.240.87,61009,2015-01-04 15:10:00,1,1,103.0,289.0,0
131.202.240.87-224.0.0.252-61197-5355-17,131.202.240.87,61197,224.0.0.252,5355,2015-01-04 15:07:30,2,0,44.0,0.0,0
172.56.38.196-131.202.240.87-23434-61009-17,172.56.38.196,23434,131.202.240.87,61009,2015-01-04 15:10:31,1,1,101.0,287.0,0
131.202.240.87-157.192.19.181-61009-11733-17,131.202.240.87,61009,157.192.19.181,11733,2015-01-04 15:07:23,1,1,117.0,298.0,0
118.168.219.113-131.202.240.87-46101-61009-17,118.168.219.113,46101,131.202.240.87,61009,2015-01-04 15:09:41,2,2,243.0,389.0,0
131.202.240.87-93.79.255.79-61009-52093-17,131.202.240.87,61009,93.79.255.79,52093,2015-01-04 15:07:16,1,1,103.0,289.0,0
193.253.100.246-131.202.240.87-6881-61009-17,193.253.100.246,6881,131.202.240.87,61009,2015-01-04 15:07:21,2,0,390.0,0.0,0
180.197.96.105-131.202.240.87-17044-61009-17,180.197.96.105,17044,131.202.240.87,61009,2015-01-04 15:09:02,1,1,101.0,323.0,0
131.202.240.87-62.41.83.228-17609-80-17,131.202.240.87,17609,62.41.83.228,80,2015-01-04 15:10:56,29,28,4988.0,4816.0,0
189.76.246.128-131.202.240.87-1024-61009-17,189.76.246.128,1024,131.202.240.87,61009,2015-01-04 15:10:16,1,1,103.0,289.0,0
131.202.240.87-201.69.133.132-61009-63400-17,131.202.240.87,61009,201.69.133.132,63400,2015-01-04 15:07:16,2,0,206.0,0.0,0
131.202.240.87-94.254.90.162-61009-55102-17,131.202.240.87,61009,94.254.90.162,55102,2015-01-04 15:10:19,1,1,103.0,289.0,0
131.202.240.87-93.4.155.189-61009-49971-17,131.202.240.87,61009,93.4.155.189,49971,2015-01-04 15:07:21,3,2,495.0,380.0,0
115.118.150.11-131.202.240.87-55424-61009-17,115.118.150.11,55424,131.202.240.87,61009,2015-01-04 15:10:35,1,1,117.0,319.0,0
131.202.240.87-131.202.244.3-17605-53-17,131.202.240.87,17605,131.202.244.3,53,2015-01-04 15:10:56,1,1,37.0,137.0,0
184.75.212.74-131.202.240.87-6881-61009-17,184.75.212.74,6881,131.202.240.87,61009,2015-01-04 15:09:11,1,1,101.0,287.0,0
27.198.127.245-131.202.240.87-18305-61009-17,27.198.127.245,18305,131.202.240.87,61009,2015-01-04 15:09:59,1,1,101.0,357.0,0
93.150.140.75-131.202.240.87-39703-61009-17,93.150.140.75,39703,131.202.240.87,61009,2015-01-04 15:10:19,2,2,206.0,578.0,0
171.14.165.175-131.202.240.87-7577-61009-17,171.14.165.175,7577,131.202.240.87,61009,2015-01-04 15:07:09,1,1,101.0,287.0,0
131.202.240.87-95.175.168.133-61009-62840-17,131.202.240.87,61009,95.175.168.133,62840,2015-01-04 15:07:15,1,1,103.0,289.0,0
131.202.240.87-5.166.140.75-61009-32697-17,131.202.240.87,61009,5.166.140.75,32697,2015-01-04 15:07:16,1,1,103.0,289.0,0
131.202.240.87-88.123.172.186-61009-51413-17,131.202.240.87,61009,88.123.172.186,51413,2015-01-04 15:07:24,2,0,306.0,0.0,0
131.202.240.87-131.202.244.3-17604-53-17,131.202.240.87,17604,131.202.244.3,53,2015-01-04 15:10:56,1,1,37.0,121.0,0
109.194.217.179-131.202.240.87-10295-61009-17,109.194.217.179,10295,131.202.240.87,61009,2015-01-04 15:05:06,1,1,103.0,289.0,0
131.202.240.87-41.237.241.197-61009-21940-17,131.202.240.87,61009,41.237.241.197,21940,2015-01-04 15:07:16,1,1,103.0,289.0,0
131.202.240.87-67.193.119.23-61009-24083-17,131.202.240.87,61009,67.193.119.23,24083,2015-01-04 15:09:30,1,1,103.0,289.0,0
91.205.161.202-131.202.240.87-55815-61009-17,91.205.161.202,55815,131.202.240.87,61009,2015-01-04 15:08:24,1,1,101.0,287.0,0
131.202.240.87-85.66.89.181-61009-56980-17,131.202.240.87,61009,85.66.89.181,56980,2015-01-04 15:07:15,1,1,103.0,268.0,0
77.72.169.132-131.202.240.87-11113-32551-17,77.72.169.132,11113,131.202.240.87,32551,2015-01-04 15:10:37,4,2,211.0,335.0,0
131.202.240.87-131.202.244.3-17600-53-17,131.202.240.87,17600,131.202.244.3,53,2015-01-04 15:09:04,1,1,33.0,511.0,0
114.206.56.214-131.202.240.87-62539-61009-17,114.206.56.214,62539,131.202.240.87,61009,2015-01-04 15:07:05,1,1,103.0,289.0,0
131.202.240.87-217.66.157.117-61009-37961-17,131.202.240.87,61009,217.66.157.117,37961,2015-01-04 15:07:00,1,1,103.0,299.0,0
93.81.144.82-131.202.240.87-54391-61009-17,93.81.144.82,54391,131.202.240.87,61009,2015-01-04 15:09:28,1,1,103.0,289.0,0
142.167.252.206-131.202.240.87-63463-42322-17,142.167.252.206,63463,131.202.240.87,42322,2015-01-04 15:08:58,3,0,321.0,0.0,0
131.202.240.87-131.202.244.3-17603-53-17,131.202.240.87,17603,131.202.244.3,53,2015-01-04 15:10:56,1,1,37.0,121.0,0
178.140.207.158-131.202.240.87-38533-61009-17,178.140.207.158,38533,131.202.240.87,61009,2015-01-04 15:05:06,1,1,101.0,287.0,0
89.242.140.13-131.202.240.87-65070-61009-17,89.242.140.13,65070,131.202.240.87,61009,2015-01-04 15:09:53,1,1,104.0,317.0,0
140.206.244.224-131.202.240.87-43241-61009-17,140.206.244.224,43241,131.202.240.87,61009,2015-01-04 15:10:29,1,1,101.0,287.0,0
85.248.48.169-131.202.240.87-20724-61009-17,85.248.48.169,20724,131.202.240.87,61009,2015-01-04 15:09:16,1,1,103.0,289.0,0
176.100.64.114-131.202.240.87-49001-61009-17,176.100.64.114,49001,131.202.240.87,61009,2015-01-04 15:05:35,1,1,117.0,287.0,0
131.202.240.87-79.183.4.45-61009-15220-17,131.202.240.87,61009,79.183.4.45,15220,2015-01-04 15:07:14,1,1,103.0,287.0,0
195.24.254.221-131.202.240.87-51894-61009-17,195.24.254.221,51894,131.202.240.87,61009,2015-01-04 15:07:30,1,1,101.0,287.0,0
131.202.240.87-131.202.244.3-17602-53-17,131.202.240.87,17602,131.202.244.3,53,2015-01-04 15:10:56,1,1,38.0,122.0,0
186.121.37.55-131.202.240.87-13185-61009-17,186.121.37.55,13185,131.202.240.87,61009,2015-01-04 15:07:24,1,1,103.0,289.0,0
131.202.240.87-75.152.21.216-61009-52628-17,131.202.240.87,61009,75.152.21.216,52628,2015-01-04 15:07:14,3,3,309.0,867.0,0
131.202.240.87-81.190.189.72-61009-48597-17,131.202.240.87,61009,81.190.189.72,48597,2015-01-04 15:07:14,1,1,103.0,289.0,0
81.156.254.20-131.202.240.87-16001-61009-17,81.156.254.20,16001,131.202.240.87,61009,2015-01-04 15:07:45,1,1,62.0,74.0,0
188.114.61.172-131.202.240.87-65535-61009-17,188.114.61.172,65535,131.202.240.87,61009,2015-01-04 15:05:30,1,1,103.0,289.0,0
89.22.237.18-131.202.240.87-7878-61009-17,89.22.237.18,7878,131.202.240.87,61009,2015-01-04 15:07:47,2,2,332.0,471.0,0
187.65.77.217-131.202.240.87-56819-61009-17,187.65.77.217,56819,131.202.240.87,61009,2015-01-04 15:09:48,1,1,103.0,289.0,0
124.68.5.148-131.202.240.87-61882-61009-17,124.68.5.148,61882,131.202.240.87,61009,2015-01-04 15:06:15,1,1,101.0,287.0,0
31.202.240.87-131.202.240.87-17520-61009-17,31.202.240.87,17520,131.202.240.87,61009,2015-01-04 15:06:05,1,1,103.0,289.0,0
131.202.240.87-95.221.228.115-61009-23063-17,131.202.240.87,61009,95.221.228.115,23063,2015-01-04 15:07:21,1,1,117.0,335.0,0
85.50.67.167-131.202.240.87-23975-61009-17,85.50.67.167,23975,131.202.240.87,61009,2015-01-04 15:08:38,1,1,103.0,289.0,0
131.202.240.87-79.176.202.156-61009-58945-17,131.202.240.87,61009,79.176.202.156,58945,2015-01-04 15:10:23,2,0,392.0,0.0,0
131.202.240.87-87.93.32.42-61009-62506-17,131.202.240.87,61009,87.93.32.42,62506,2015-01-04 15:07:15,1,1,103.0,289.0,0
188.32.223.69-131.202.240.87-39873-61009-17,188.32.223.69,39873,131.202.240.87,61009,2015-01-04 15:09:22,1,1,101.0,287.0,0
131.202.240.87-194.221.62.228-17609-80-17,131.202.240.87,17609,194.221.62.228,80,2015-01-04 15:10:56,30,29,5160.0,4988.0,0
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,2015-01-04 15:09:14,30,0,0.0,0.0,0
85.237.239.244-131.202.240.87-8169-61009-17,85.237.239.244,8169,131.202.240.87,61009,2015-01-04 15:08:18,1,1,98.0,293.0,0
140.206.244.224-131.202.240.87-37363-61009-17,140.206.244.224,37363,131.202.240.87,61009,2015-01-04 15:08:53,1,1,101.0,287.0,0
85.151.173.201-131.202.240.87-40140-61009-17,85.151.173.201,40140,131.202.240.87,61009,2015-01-04 15:09:21,1,1,106.0,319.0,0
131.202.240.87-80.239.235.228-17609-80-17,131.202.240.87,17609,80.239.235.228,80,2015-01-04 15:10:56,30,29,5160.0,4988.0,0
131.202.240.87-83.239.236.67-61009-62241-17,131.202.240.87,61009,83.239.236.67,62241,2015-01-04 15:07:20,1,1,103.0,289.0,0
131.202.240.87-224.0.0.252-62046-5355-17,131.202.240.87,62046,224.0.0.252,5355,2015-01-04 15:10:47,2,0,44.0,0.0,0
109.126.250.233-131.202.240.87-6881-61009-17,109.126.250.233,6881,131.202.240.87,61009,2015-01-04 15:09:54,1,1,101.0,287.0,0
131.202.240.87-178.156.160.158-61009-20057-17,131.202.240.87,61009,178.156.160.158,20057,2015-01-04 15:09:37,1,1,103.0,289.0,0
36.234.170.170-131.202.240.87-1035-61009-17,36.234.170.170,1035,131.202.240.87,61009,2015-01-04 15:06:17,1,1,101.0,287.0,0
197.37.23.252-131.202.240.87-28670-61009-17,197.37.23.252,28670,131.202.240.87,61009,2015-01-04 15:05:30,2,2,182.0,392.0,0
84.110.82.134-131.202.240.87-40500-61009-17,84.110.82.134,40500,131.202.240.87,61009,2015-01-04 15:08:14,1,1,101.0,287.0,0
151.33.147.119-131.202.240.87-1423-61009-17,151.33.147.119,1423,131.202.240.87,61009,2015-01-04 15:08:32,8,8,855.0,2335.0,0
131.202.240.87-82.3.203.173-61009-10397-17,131.202.240.87,61009,82.3.203.173,10397,2015-01-04 15:07:14,1,1,103.0,289.0,0
83.149.46.214-131.202.240.87-27905-61009-17,83.149.46.214,27905,131.202.240.87,61009,2015-01-04 15:09:54,1,1,103.0,289.0,0
131.202.240.87-5.71.11.14-61009-21100-17,131.202.240.87,61009,5.71.11.14,21100,2015-01-04 15:07:15,1,1,103.0,289.0,0
131.202.240.87-49.81.158.213-61009-1157-17,131.202.240.87,61009,49.81.158.213,1157,2015-01-04 15:07:20,2,1,206.0,299.0,0
105.210.8.203-131.202.240.87-5666-61009-17,105.210.8.203,5666,131.202.240.87,61009,2015-01-04 15:05:03,1,1,101.0,287.0,0
131.202.240.87-224.0.0.252-56858-5355-17,131.202.240.87,56858,224.0.0.252,5355,2015-01-04 15:05:14,2,0,44.0,0.0,0
119.148.21.11-131.202.240.87-29905-61009-17,119.148.21.11,29905,131.202.240.87,61009,2015-01-04 15:07:23,1,1,101.0,287.0,0
5.49.131.54-131.202.240.87-22688-61009-17,5.49.131.54,22688,131.202.240.87,61009,2015-01-04 15:05:59,1,1,98.0,293.0,0
131.202.240.87-83.233.59.123-61009-53071-17,131.202.240.87,61009,83.233.59.123,53071,2015-01-04 15:07:15,1,1,103.0,289.0,0
131.202.240.87-175.43.183.18-61009-17415-17,131.202.240.87,61009,175.43.183.18,17415,2015-01-04 15:07:16,1,1,103.0,299.0,0
131.202.244.3-131.202.240.87-53-17107-6,131.202.244.3,53,131.202.240.87,17107,2015-01-04 15:10:56,1,1,0.0,0.0,0
131.202.240.87-95.58.240.87-61009-6881-17,131.202.240.87,61009,95.58.240.87,6881,2015-01-04 15:07:15,1,1,103.0,299.0,0
42.95.155.48-131.202.240.87-7711-61009-17,42.95.155.48,7711,131.202.240.87,61009,2015-01-04 15:08:38,1,1,101.0,287.0,0
66.87.3.120-131.202.240.87-7176-61009-17,66.87.3.120,7176,131.202.240.87,61009,2015-01-04 15:07:03,1,1,101.0,287.0,0
77.230.140.75-131.202.240.87-17953-61009-17,77.230.140.75,17953,131.202.240.87,61009,2015-01-04 15:10:13,1,1,103.0,289.0,0
88.114.194.209-131.202.240.87-53542-61009-17,88.114.194.209,53542,131.202.240.87,61009,2015-01-04 15:07:49,2,2,243.0,389.0,0
36.62.135.144-131.202.240.87-6285-61009-17,36.62.135.144,6285,131.202.240.87,61009,2015-01-04 15:06:49,1,1,101.0,287.0,0
73.13.49.197-131.202.240.87-1024-61009-17,73.13.49.197,1024,131.202.240.87,61009,2015-01-04 15:09:38,2,2,206.0,578.0,0
131.202.240.87-185.18.22.13-61009-30381-17,131.202.240.87,61009,185.18.22.13,30381,2015-01-04 15:07:15,1,1,103.0,289.0,0
91.207.146.27-131.202.240.87-49001-61009-17,91.207.146.27,49001,131.202.240.87,61009,2015-01-04 15:07:35,1,1,142.0,317.0,0
131.202.240.87-143.248.60.62-61009-54326-17,131.202.240.87,61009,143.248.60.62,54326,2015-01-04 15:07:20,1,1,103.0,289.0,0
131.202.240.87-195.154.189.115-61009-51417-17,131.202.240.87,61009,195.154.189.115,51417,2015-01-04 15:07:14,1,1,103.0,277.0,0
131.202.240.87-131.202.240.86-32551-53753-17,131.202.240.87,32551,131.202.240.86,53753,2015-01-04 15:09:01,5966,5959,475961.0,475474.0,0
217.129.78.151-131.202.240.87-39919-61009-17,217.129.78.151,39919,131.202.240.87,61009,2015-01-04 15:06:22,1,1,67.0,70.0,0
185.34.3.244-131.202.240.87-10105-61009-17,185.34.3.244,10105,131.202.240.87,61009,2015-01-04 15:09:18,1,1,97.0,377.0,0
131.202.240.87-86.101.19.149-61009-57710-17,131.202.240.87,61009,86.101.19.149,57710,2015-01-04 15:07:14,1,1,103.0,289.0,0
131.202.240.87-195.154.69.170-61009-58527-17,131.202.240.87,61009,195.154.69.170,58527,2015-01-04 15:07:15,1,1,103.0,268.0,0
131.202.240.183-131.202.240.87-32469-17105-6,131.202.240.183,32469,131.202.240.87,17105,2015-01-04 15:10:51,2,1,0.0,0.0,0
94.255.70.42-131.202.240.87-57526-61009-17,94.255.70.42,57526,131.202.240.87,61009,2015-01-04 15:10:09,1,1,101.0,287.0,0
91.122.6.198-131.202.240.87-52002-61009-17,91.122.6.198,52002,131.202.240.87,61009,2015-01-04 15:06:25,2,2,243.0,409.0,0
131.202.240.87-131.202.243.255-137-137-17,131.202.240.87,137,131.202.243.255,137,2015-01-04 15:10:20,12,0,600.0,0.0,0
131.202.240.87-93.178.83.249-61009-16447-17,131.202.240.87,61009,93.178.83.249,16447,2015-01-04 15:06:04,1,1,103.0,289.0,0
197.27.70.240-131.202.240.87-10971-61009-17,197.27.70.240,10971,131.202.240.87,61009,2015-01-04 15:10:22,1,1,65.0,68.0,0
131.202.240.87-213.167.26.143-61009-52689-17,131.202.240.87,61009,213.167.26.143,52689,2015-01-04 15:07:21,2,2,319.0,407.0,0
131.202.240.87-73.53.5.132-61009-6881-17,131.202.240.87,61009,73.53.5.132,6881,2015-01-04 15:07:15,1,1,103.0,299.0,0
125.238.116.94-131.202.240.87-44283-61009-17,125.238.116.94,44283,131.202.240.87,61009,2015-01-04 15:08:50,1,1,103.0,289.0,0
87.76.239.109-131.202.240.87-61801-61009-17,87.76.239.109,61801,131.202.240.87,61009,2015-01-04 15:07:21,1,1,101.0,287.0,0
5.138.163.91-131.202.240.87-22871-61009-17,5.138.163.91,22871,131.202.240.87,61009,2015-01-04 15:08:14,1,1,103.0,289.0,0
