Flow ID,Src IP,Src Port,Dst IP,Dst Port,Timestamp,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,VPN
209.148.205.8-131.202.240.150-80-58450-6,209.148.205.8,80,131.202.240.150,58450,2015-01-04 14:10:50,1,1,0.0,0.0,0
209.148.205.8-131.202.240.150-80-58454-6,209.148.205.8,80,131.202.240.150,58454,2015-01-04 14:10:50,1,1,0.0,0.0,0
131.202.240.150-131.202.244.5-18054-53-17,131.202.240.150,18054,131.202.244.5,53,2015-01-04 14:06:12,1,1,38.0,445.0,0
182.254.3.101-131.202.240.150-0-0-0,182.254.3.101,0,131.202.240.150,0,2015-01-04 14:06:47,1,1,0.0,0.0,0
58.250.134.64-131.202.240.150-0-0-0,58.250.134.64,0,131.202.240.150,0,2015-01-04 14:06:46,1,1,0.0,0.0,0
209.148.205.8-131.202.240.150-80-58442-6,209.148.205.8,80,131.202.240.150,58442,2015-01-04 14:10:50,1,1,0.0,0.0,0
23.195.206.176-131.202.240.150-443-39900-6,23.195.206.176,443,131.202.240.150,39900,2015-01-04 14:06:22,2,2,53.0,0.0,0
131.202.240.150-74.125.226.6-38341-443-6,131.202.240.150,38341,74.125.226.6,443,2015-01-04 14:10:22,1,1,0.0,0.0,0
131.202.240.150-54.225.175.202-43898-443-6,131.202.240.150,43898,54.225.175.202,443,2015-01-04 14:13:12,16,12,15893.0,5078.0,0
209.148.205.24-131.202.240.150-80-56529-6,209.148.205.24,80,131.202.240.150,56529,2015-01-04 14:11:20,1,1,0.0,0.0,0
202.55.10.11-131.202.240.150-0-0-0,202.55.10.11,0,131.202.240.150,0,2015-01-04 14:06:39,1,1,0.0,0.0,0
131.202.240.150-131.202.6.3-3904-53-17,131.202.240.150,3904,131.202.6.3,53,2015-01-04 14:07:40,1,1,33.0,240.0,0
113.108.70.183-131.202.240.150-0-0-0,113.108.70.183,0,131.202.240.150,0,2015-01-04 14:06:47,1,1,0.0,0.0,0
131.202.240.150-131.202.244.3-18054-53-17,131.202.240.150,18054,131.202.244.3,53,2015-01-04 14:06:12,1,1,38.0,445.0,0
209.148.205.8-131.202.240.150-80-58430-6,209.148.205.8,80,131.202.240.150,58430,2015-01-04 14:10:50,1,1,0.0,0.0,0
131.202.240.150-23.21.194.157-443-43141-6,131.202.240.150,443,23.21.194.157,43141,2015-01-04 14:12:14,3,0,0.0,0.0,0
131.202.240.150-131.202.243.255-138-138-17,131.202.240.150,138,131.202.243.255,138,2015-01-04 14:12:11,3,0,573.0,0.0,0
103.7.29.12-131.202.240.150-0-0-0,103.7.29.12,0,131.202.240.150,0,2015-01-04 14:06:38,1,1,0.0,0.0,0
209.148.205.32-131.202.240.150-80-39943-6,209.148.205.32,80,131.202.240.150,39943,2015-01-04 14:10:50,1,1,0.0,0.0,0
131.202.240.150-131.202.244.3-49354-53-17,131.202.240.150,49354,131.202.244.3,53,2015-01-04 14:13:12,1,1,33.0,313.0,0
131.202.240.150-23.21.194.157-43141-443-6,131.202.240.150,43141,23.21.194.157,443,2015-01-04 14:12:14,1,4,0.0,0.0,0
131.202.240.150-74.125.226.27-60309-443-6,131.202.240.150,60309,74.125.226.27,443,2015-01-04 14:09:16,1,1,0.0,0.0,0
131.202.240.150-131.202.6.3-61747-53-17,131.202.240.150,61747,131.202.6.3,53,2015-01-04 14:06:12,1,1,44.0,389.0,0
216.58.219.206-131.202.240.150-443-60982-6,216.58.219.206,443,131.202.240.150,60982,2015-01-04 14:08:41,2,1,0.0,0.0,0
131.202.240.150-216.58.219.238-49121-443-6,131.202.240.150,49121,216.58.219.238,443,2015-01-04 14:09:51,1,1,0.0,0.0,0
184.72.231.78-131.202.240.150-443-36074-6,184.72.231.78,443,131.202.240.150,36074,2015-01-04 14:10:14,7,1,0.0,0.0,0
183.61.32.19-131.202.240.150-0-0-0,183.61.32.19,0,131.202.240.150,0,2015-01-04 14:06:47,1,1,0.0,0.0,0
131.202.240.150-131.202.6.3-10538-53-17,131.202.240.150,10538,131.202.6.3,53,2015-01-04 14:12:14,1,1,41.0,273.0,0
131.202.240.150-131.202.6.3-20111-53-17,131.202.240.150,20111,131.202.6.3,53,2015-01-04 14:10:14,1,1,41.0,273.0,0
131.202.240.150-131.202.244.5-49354-53-17,131.202.240.150,49354,131.202.244.5,53,2015-01-04 14:13:12,1,1,33.0,313.0,0
131.202.240.150-131.202.6.3-49354-53-17,131.202.240.150,49354,131.202.6.3,53,2015-01-04 14:13:12,1,1,33.0,249.0,0
213.74.216.98-131.202.240.150-0-0-0,213.74.216.98,0,131.202.240.150,0,2015-01-04 14:12:26,2,2,0.0,0.0,0
131.202.240.150-131.202.244.3-20111-53-17,131.202.240.150,20111,131.202.244.3,53,2015-01-04 14:10:14,1,1,41.0,337.0,0
131.202.240.150-131.202.244.5-20111-53-17,131.202.240.150,20111,131.202.244.5,53,2015-01-04 14:10:14,1,1,41.0,337.0,0
131.202.240.150-74.125.22.188-60044-5228-6,131.202.240.150,60044,74.125.22.188,5228,2015-01-04 14:11:20,3,3,0.0,0.0,0
131.202.240.150-131.202.6.3-36266-53-17,131.202.240.150,36266,131.202.6.3,53,2015-01-04 14:06:14,1,1,37.0,427.0,0
209.148.205.41-131.202.240.150-80-43734-6,209.148.205.41,80,131.202.240.150,43734,2015-01-04 14:11:20,1,1,0.0,0.0,0
131.202.240.150-74.125.226.0-57969-443-6,131.202.240.150,57969,74.125.226.0,443,2015-01-04 14:09:51,1,1,0.0,0.0,0
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,2015-01-04 14:09:36,4,0,0.0,0.0,0
209.148.205.8-131.202.240.150-80-58433-6,209.148.205.8,80,131.202.240.150,58433,2015-01-04 14:10:50,1,1,0.0,0.0,0
131.202.240.150-131.202.244.5-10538-53-17,131.202.240.150,10538,131.202.244.5,53,2015-01-04 14:12:14,1,1,41.0,337.0,0
209.148.205.8-131.202.240.150-80-58452-6,209.148.205.8,80,131.202.240.150,58452,2015-01-04 14:10:50,1,1,0.0,0.0,0
209.148.205.32-131.202.240.150-80-39950-6,209.148.205.32,80,131.202.240.150,39950,2015-01-04 14:10:50,1,1,0.0,0.0,0
108.175.43.146-131.202.240.150-80-60056-6,108.175.43.146,80,131.202.240.150,60056,2015-01-04 14:06:10,1,2,0.0,0.0,0
184.72.231.78-131.202.240.150-443-36072-6,184.72.231.78,443,131.202.240.150,36072,2015-01-04 14:06:12,2,1,31.0,0.0,0
131.202.240.150-184.72.231.78-36072-443-6,131.202.240.150,36072,184.72.231.78,443,2015-01-04 14:06:17,2,0,0.0,0.0,0
131.202.240.150-23.195.206.176-39900-443-6,131.202.240.150,39900,23.195.206.176,443,2015-01-04 14:06:12,6,4,592.0,176.0,0
131.202.240.150-23.195.206.176-39899-443-6,131.202.240.150,39899,23.195.206.176,443,2015-01-04 14:06:12,6,4,592.0,176.0,0
23.195.206.176-131.202.240.150-443-39899-6,23.195.206.176,443,131.202.240.150,39899,2015-01-04 14:06:22,2,1,53.0,0.0,0
131.202.240.150-23.23.166.9-47788-80-6,131.202.240.150,47788,23.23.166.9,80,2015-01-04 14:06:48,1,2,0.0,0.0,0
131.202.240.150-23.23.166.9-47788-80-6,131.202.240.150,47788,23.23.166.9,80,2015-01-04 14:07:04,2,0,0.0,0.0,0
131.202.240.150-54.204.7.176-60060-80-6,131.202.240.150,60060,54.204.7.176,80,2015-01-04 14:06:12,5,4,2729.0,1250.0,0
131.202.240.150-108.175.43.161-57193-80-6,131.202.240.150,57193,108.175.43.161,80,2015-01-04 14:06:12,23,23,656.0,62252.0,0
131.202.240.150-108.175.43.161-57194-80-6,131.202.240.150,57194,108.175.43.161,80,2015-01-04 14:06:12,27,27,656.0,62254.0,0
131.202.240.150-108.175.43.161-57195-80-6,131.202.240.150,57195,108.175.43.161,80,2015-01-04 14:06:12,24,24,656.0,62255.0,0
131.202.240.150-54.204.7.176-60061-80-6,131.202.240.150,60061,54.204.7.176,80,2015-01-04 14:06:11,15,15,6578.0,13802.0,0
131.202.240.150-54.243.85.175-39381-80-6,131.202.240.150,39381,54.243.85.175,80,2015-01-04 14:06:12,13,9,4988.0,1320.0,0
131.202.240.150-108.175.43.161-57197-80-6,131.202.240.150,57197,108.175.43.161,80,2015-01-04 14:06:12,146,152,3291.0,693280.0,0
131.202.240.150-108.175.43.161-57193-80-6,131.202.240.150,57193,108.175.43.161,80,2015-01-04 14:07:12,2,0,0.0,0.0,0
131.202.240.150-108.175.43.161-57194-80-6,131.202.240.150,57194,108.175.43.161,80,2015-01-04 14:07:12,2,0,0.0,0.0,0
131.202.240.150-108.175.43.161-57195-80-6,131.202.240.150,57195,108.175.43.161,80,2015-01-04 14:07:12,2,0,0.0,0.0,0
131.202.240.150-108.175.43.161-57197-80-6,131.202.240.150,57197,108.175.43.161,80,2015-01-04 14:07:13,2,0,0.0,0.0,0
131.202.240.150-54.243.85.175-39381-80-6,131.202.240.150,39381,54.243.85.175,80,2015-01-04 14:07:13,2,0,0.0,0.0,0
131.202.240.150-54.204.7.176-60060-80-6,131.202.240.150,60060,54.204.7.176,80,2015-01-04 14:07:12,2,0,0.0,0.0,0
131.202.240.150-54.204.7.176-60061-80-6,131.202.240.150,60061,54.204.7.176,80,2015-01-04 14:07:13,2,0,0.0,0.0,0
131.202.240.150-184.72.231.78-36074-443-6,131.202.240.150,36074,184.72.231.78,443,2015-01-04 14:06:12,70,52,89050.0,55679.0,0
131.202.240.150-108.175.43.161-57196-80-6,131.202.240.150,57196,108.175.43.161,80,2015-01-04 14:06:12,16430,18886,71149.0,79756008.0,0
131.202.240.150-216.58.219.206-60982-443-6,131.202.240.150,60982,216.58.219.206,443,2015-01-04 14:06:11,3,3,0.0,0.0,0
131.202.240.150-209.148.205.24-56529-80-6,131.202.240.150,56529,209.148.205.24,80,2015-01-04 14:06:12,23,22,455.0,49790.0,0
131.202.240.150-209.148.205.41-43734-80-6,131.202.240.150,43734,209.148.205.41,80,2015-01-04 14:06:14,1965,2133,469.0,8755016.0,0
131.202.240.150-74.125.226.6-38341-443-6,131.202.240.150,38341,74.125.226.6,443,2015-01-04 14:06:10,19,22,9047.0,5888.0,0
131.202.240.150-216.58.219.206-60982-443-6,131.202.240.150,60982,216.58.219.206,443,2015-01-04 14:08:26,2,2,0.0,63.0,0
131.202.240.150-209.148.205.8-58438-80-6,131.202.240.150,58438,209.148.205.8,80,2015-01-04 14:06:27,3,3,0.0,0.0,0
131.202.240.150-209.148.205.32-39934-80-6,131.202.240.150,39934,209.148.205.32,80,2015-01-04 14:06:27,3,3,0.0,0.0,0
131.202.240.150-209.148.205.32-39936-80-6,131.202.240.150,39936,209.148.205.32,80,2015-01-04 14:06:27,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58432-80-6,131.202.240.150,58432,209.148.205.8,80,2015-01-04 14:06:28,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58427-80-6,131.202.240.150,58427,209.148.205.8,80,2015-01-04 14:06:30,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58436-80-6,131.202.240.150,58436,209.148.205.8,80,2015-01-04 14:06:30,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58419-80-6,131.202.240.150,58419,209.148.205.8,80,2015-01-04 14:06:30,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58434-80-6,131.202.240.150,58434,209.148.205.8,80,2015-01-04 14:06:30,3,3,0.0,0.0,0
131.202.240.150-209.148.205.32-39911-80-6,131.202.240.150,39911,209.148.205.32,80,2015-01-04 14:06:30,3,3,0.0,0.0,0
131.202.240.150-209.148.205.32-39932-80-6,131.202.240.150,39932,209.148.205.32,80,2015-01-04 14:06:34,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58431-80-6,131.202.240.150,58431,209.148.205.8,80,2015-01-04 14:06:34,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58442-80-6,131.202.240.150,58442,209.148.205.8,80,2015-01-04 14:06:35,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58430-80-6,131.202.240.150,58430,209.148.205.8,80,2015-01-04 14:06:35,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58454-80-6,131.202.240.150,58454,209.148.205.8,80,2015-01-04 14:06:35,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58429-80-6,131.202.240.150,58429,209.148.205.8,80,2015-01-04 14:06:35,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58447-80-6,131.202.240.150,58447,209.148.205.8,80,2015-01-04 14:06:35,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58451-80-6,131.202.240.150,58451,209.148.205.8,80,2015-01-04 14:06:35,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58452-80-6,131.202.240.150,58452,209.148.205.8,80,2015-01-04 14:06:35,3,3,0.0,0.0,0
131.202.240.150-209.148.205.32-39950-80-6,131.202.240.150,39950,209.148.205.32,80,2015-01-04 14:06:35,3,3,0.0,0.0,0
131.202.240.150-209.148.205.32-39923-80-6,131.202.240.150,39923,209.148.205.32,80,2015-01-04 14:06:35,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58440-80-6,131.202.240.150,58440,209.148.205.8,80,2015-01-04 14:06:35,3,3,0.0,0.0,0
131.202.240.150-209.148.205.32-39941-80-6,131.202.240.150,39941,209.148.205.32,80,2015-01-04 14:06:35,3,3,0.0,0.0,0
131.202.240.150-209.148.205.32-39943-80-6,131.202.240.150,39943,209.148.205.32,80,2015-01-04 14:06:35,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58433-80-6,131.202.240.150,58433,209.148.205.8,80,2015-01-04 14:06:35,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58435-80-6,131.202.240.150,58435,209.148.205.8,80,2015-01-04 14:06:35,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58443-80-6,131.202.240.150,58443,209.148.205.8,80,2015-01-04 14:06:35,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58450-80-6,131.202.240.150,58450,209.148.205.8,80,2015-01-04 14:06:35,3,3,0.0,0.0,0
131.202.240.150-216.58.219.238-49121-443-6,131.202.240.150,49121,216.58.219.238,443,2015-01-04 14:06:36,3,3,0.0,0.0,0
131.202.240.150-74.125.226.0-57969-443-6,131.202.240.150,57969,74.125.226.0,443,2015-01-04 14:06:36,3,3,0.0,0.0,0
131.202.240.150-74.125.226.13-53380-80-6,131.202.240.150,53380,74.125.226.13,80,2015-01-04 14:06:46,3,3,0.0,0.0,0
131.202.240.150-74.125.226.27-60309-443-6,131.202.240.150,60309,74.125.226.27,443,2015-01-04 14:06:46,3,3,0.0,0.0,0
131.202.240.150-74.125.226.20-56893-80-6,131.202.240.150,56893,74.125.226.20,80,2015-01-04 14:06:46,3,3,0.0,0.0,0
131.202.240.150-74.125.226.23-53038-80-6,131.202.240.150,53038,74.125.226.23,80,2015-01-04 14:06:46,3,3,0.0,0.0,0
131.202.240.150-74.125.22.188-60044-5228-6,131.202.240.150,60044,74.125.22.188,5228,2015-01-04 14:06:50,3,3,0.0,0.0,0
131.202.240.150-74.125.226.13-53380-80-6,131.202.240.150,53380,74.125.226.13,80,2015-01-04 14:09:01,1,2,0.0,0.0,0
131.202.240.150-74.125.226.27-60309-443-6,131.202.240.150,60309,74.125.226.27,443,2015-01-04 14:09:01,1,3,0.0,63.0,0
131.202.240.150-74.125.226.20-56893-80-6,131.202.240.150,56893,74.125.226.20,80,2015-01-04 14:09:01,1,2,0.0,0.0,0
131.202.240.150-74.125.226.23-53038-80-6,131.202.240.150,53038,74.125.226.23,80,2015-01-04 14:09:02,1,2,0.0,0.0,0
131.202.240.150-74.125.226.13-53380-80-6,131.202.240.150,53380,74.125.226.13,80,2015-01-04 14:09:16,2,0,0.0,0.0,0
131.202.240.150-74.125.226.23-53038-80-6,131.202.240.150,53038,74.125.226.23,80,2015-01-04 14:09:16,2,0,0.0,0.0,0
131.202.240.150-74.125.226.20-56893-80-6,131.202.240.150,56893,74.125.226.20,80,2015-01-04 14:09:16,2,0,0.0,0.0,0
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,2015-01-04 14:07:12,2,0,0.0,0.0,0
131.202.240.150-216.58.219.238-49121-443-6,131.202.240.150,49121,216.58.219.238,443,2015-01-04 14:08:51,2,4,0.0,63.0,0
131.202.240.150-74.125.226.0-57969-443-6,131.202.240.150,57969,74.125.226.0,443,2015-01-04 14:08:52,2,4,0.0,63.0,0
131.202.240.150-173.194.123.119-54318-443-6,131.202.240.150,54318,173.194.123.119,443,2015-01-04 14:07:40,15,12,1235.0,641.0,0
131.202.240.150-184.72.231.78-36074-443-6,131.202.240.150,36074,184.72.231.78,443,2015-01-04 14:08:13,36,24,46664.0,14695.0,0
131.202.240.150-184.72.231.78-36074-443-6,131.202.240.150,36074,184.72.231.78,443,2015-01-04 14:10:14,8,1,16094.0,0.0,0
131.202.240.150-108.175.43.161-57196-80-6,131.202.240.150,57196,108.175.43.161,80,2015-01-04 14:08:16,6376,7390,25294.0,29039028.0,0
131.202.240.150-74.125.226.6-38341-443-6,131.202.240.150,38341,74.125.226.6,443,2015-01-04 14:08:37,3,5,0.0,63.0,0
131.202.240.150-209.148.205.24-56529-80-6,131.202.240.150,56529,209.148.205.24,80,2015-01-04 14:08:27,3,3,0.0,0.0,0
131.202.240.150-209.148.205.41-43734-80-6,131.202.240.150,43734,209.148.205.41,80,2015-01-04 14:08:30,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58431-80-6,131.202.240.150,58431,209.148.205.8,80,2015-01-04 14:08:49,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58452-80-6,131.202.240.150,58452,209.148.205.8,80,2015-01-04 14:08:50,4,3,0.0,0.0,0
131.202.240.150-209.148.205.32-39911-80-6,131.202.240.150,39911,209.148.205.32,80,2015-01-04 14:08:45,3,3,0.0,0.0,0
131.202.240.150-209.148.205.32-39950-80-6,131.202.240.150,39950,209.148.205.32,80,2015-01-04 14:08:50,4,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58434-80-6,131.202.240.150,58434,209.148.205.8,80,2015-01-04 14:08:45,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58433-80-6,131.202.240.150,58433,209.148.205.8,80,2015-01-04 14:08:50,4,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58432-80-6,131.202.240.150,58432,209.148.205.8,80,2015-01-04 14:08:43,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58451-80-6,131.202.240.150,58451,209.148.205.8,80,2015-01-04 14:08:50,4,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58450-80-6,131.202.240.150,58450,209.148.205.8,80,2015-01-04 14:08:50,4,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58438-80-6,131.202.240.150,58438,209.148.205.8,80,2015-01-04 14:08:42,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58442-80-6,131.202.240.150,58442,209.148.205.8,80,2015-01-04 14:08:50,4,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58440-80-6,131.202.240.150,58440,209.148.205.8,80,2015-01-04 14:08:50,4,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58429-80-6,131.202.240.150,58429,209.148.205.8,80,2015-01-04 14:08:50,4,3,0.0,0.0,0
131.202.240.150-209.148.205.32-39923-80-6,131.202.240.150,39923,209.148.205.32,80,2015-01-04 14:08:50,4,3,0.0,0.0,0
131.202.240.150-209.148.205.32-39941-80-6,131.202.240.150,39941,209.148.205.32,80,2015-01-04 14:08:50,4,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58435-80-6,131.202.240.150,58435,209.148.205.8,80,2015-01-04 14:08:50,4,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58454-80-6,131.202.240.150,58454,209.148.205.8,80,2015-01-04 14:08:50,4,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58436-80-6,131.202.240.150,58436,209.148.205.8,80,2015-01-04 14:08:45,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58447-80-6,131.202.240.150,58447,209.148.205.8,80,2015-01-04 14:08:50,4,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58430-80-6,131.202.240.150,58430,209.148.205.8,80,2015-01-04 14:08:50,4,3,0.0,0.0,0
131.202.240.150-209.148.205.32-39936-80-6,131.202.240.150,39936,209.148.205.32,80,2015-01-04 14:08:42,3,3,0.0,0.0,0
131.202.240.150-209.148.205.32-39934-80-6,131.202.240.150,39934,209.148.205.32,80,2015-01-04 14:08:42,3,3,0.0,0.0,0
131.202.240.150-209.148.205.32-39932-80-6,131.202.240.150,39932,209.148.205.32,80,2015-01-04 14:08:49,3,3,0.0,0.0,0
131.202.240.150-209.148.205.32-39943-80-6,131.202.240.150,39943,209.148.205.32,80,2015-01-04 14:08:50,4,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58419-80-6,131.202.240.150,58419,209.148.205.8,80,2015-01-04 14:08:45,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58427-80-6,131.202.240.150,58427,209.148.205.8,80,2015-01-04 14:08:45,3,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58443-80-6,131.202.240.150,58443,209.148.205.8,80,2015-01-04 14:08:50,4,3,0.0,0.0,0
131.202.240.150-209.148.205.8-58434-80-6,131.202.240.150,58434,209.148.205.8,80,2015-01-04 14:10:50,1,1,0.0,0.0,0
131.202.240.150-209.148.205.8-58431-80-6,131.202.240.150,58431,209.148.205.8,80,2015-01-04 14:10:50,1,1,0.0,0.0,0
131.202.240.150-209.148.205.32-39911-80-6,131.202.240.150,39911,209.148.205.32,80,2015-01-04 14:10:50,1,1,0.0,0.0,0
131.202.240.150-209.148.205.8-58432-80-6,131.202.240.150,58432,209.148.205.8,80,2015-01-04 14:10:50,1,1,0.0,0.0,0
131.202.240.150-209.148.205.8-58438-80-6,131.202.240.150,58438,209.148.205.8,80,2015-01-04 14:10:50,1,1,0.0,0.0,0
131.202.240.150-209.148.205.32-39936-80-6,131.202.240.150,39936,209.148.205.32,80,2015-01-04 14:10:50,1,1,0.0,0.0,0
131.202.240.150-209.148.205.32-39934-80-6,131.202.240.150,39934,209.148.205.32,80,2015-01-04 14:10:50,1,1,0.0,0.0,0
131.202.240.150-209.148.205.32-39932-80-6,131.202.240.150,39932,209.148.205.32,80,2015-01-04 14:10:50,1,1,0.0,0.0,0
131.202.240.150-209.148.205.8-58419-80-6,131.202.240.150,58419,209.148.205.8,80,2015-01-04 14:10:50,1,1,0.0,0.0,0
131.202.240.150-209.148.205.8-58427-80-6,131.202.240.150,58427,209.148.205.8,80,2015-01-04 14:10:50,1,1,0.0,0.0,0
131.202.240.150-209.148.205.8-58436-80-6,131.202.240.150,58436,209.148.205.8,80,2015-01-04 14:10:50,1,1,0.0,0.0,0
131.202.240.150-74.125.22.188-60044-5228-6,131.202.240.150,60044,74.125.22.188,5228,2015-01-04 14:09:05,3,3,0.0,0.0,0
131.202.240.150-209.148.205.41-43734-80-6,131.202.240.150,43734,209.148.205.41,80,2015-01-04 14:10:46,2,1,0.0,0.0,0
131.202.240.150-209.148.205.24-56529-80-6,131.202.240.150,56529,209.148.205.24,80,2015-01-04 14:10:42,2,1,0.0,0.0,0
131.202.240.150-173.194.123.119-54318-443-6,131.202.240.150,54318,173.194.123.119,443,2015-01-04 14:09:56,3,5,0.0,63.0,0
131.202.240.150-131.202.243.255-138-138-17,131.202.240.150,138,131.202.243.255,138,2015-01-04 14:06:31,4,0,805.0,0.0,0
131.202.240.150-23.21.194.157-43141-443-6,131.202.240.150,43141,23.21.194.157,443,2015-01-04 14:10:14,44,33,44704.0,21989.0,0
131.202.240.150-23.21.194.157-43141-443-6,131.202.240.150,43141,23.21.194.157,443,2015-01-04 14:12:14,10,1,16125.0,0.0,0
23.21.194.157-131.202.240.150-443-43141-6,23.21.194.157,443,131.202.240.150,43141,2015-01-04 14:12:14,2,1,0.0,0.0,0
131.202.240.150-108.175.43.161-57196-80-6,131.202.240.150,57196,108.175.43.161,80,2015-01-04 14:10:16,5332,6077,30036.0,25569915.0,0
131.202.240.150-108.175.43.161-57196-80-6,131.202.240.150,57196,108.175.43.161,80,2015-01-04 14:12:16,3153,3682,12673.0,14453903.0,0
