Flow ID,Src IP,Src Port,Dst IP,Dst Port,Timestamp,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,VPN
131.202.240.150-131.202.6.3-59719-53-17,131.202.240.150,59719,131.202.6.3,53,2015-01-04 12:23:36,1,1,31.0,218.0,0
131.202.240.150-131.202.244.5-41792-53-17,131.202.240.150,41792,131.202.244.5,53,2015-01-04 12:24:18,1,1,29.0,210.0,0
131.202.240.150-72.21.91.29-58735-80-6,131.202.240.150,58735,72.21.91.29,80,2015-01-04 12:17:16,1,1,0.0,0.0,0
131.202.240.150-131.202.244.5-33358-53-17,131.202.240.150,33358,131.202.244.5,53,2015-01-04 12:22:40,1,1,33.0,192.0,0
216.58.219.226-131.202.240.150-443-43456-6,216.58.219.226,443,131.202.240.150,43456,2015-01-04 12:18:05,3,0,0.0,0.0,0
216.58.219.225-131.202.240.150-443-34794-6,216.58.219.225,443,131.202.240.150,34794,2015-01-04 12:17:58,3,0,0.0,0.0,0
131.202.240.150-131.202.244.5-21789-53-17,131.202.240.150,21789,131.202.244.5,53,2015-01-04 12:24:36,1,1,31.0,218.0,0
131.202.240.150-131.202.244.3-24599-53-17,131.202.240.150,24599,131.202.244.3,53,2015-01-04 12:17:11,1,1,33.0,379.0,0
131.202.240.150-131.202.244.5-40250-53-17,131.202.240.150,40250,131.202.244.5,53,2015-01-04 12:25:38,1,1,29.0,210.0,0
216.58.219.238-131.202.240.150-443-48018-6,216.58.219.238,443,131.202.240.150,48018,2015-01-04 12:26:49,3,0,0.0,0.0,0
131.202.240.150-131.202.244.3-28230-53-17,131.202.240.150,28230,131.202.244.3,53,2015-01-04 12:25:12,1,1,33.0,240.0,0
131.202.240.150-131.202.244.3-10826-53-17,131.202.240.150,10826,131.202.244.3,53,2015-01-04 12:25:12,1,1,31.0,267.0,0
131.202.240.150-131.202.244.3-14082-53-17,131.202.240.150,14082,131.202.244.3,53,2015-01-04 12:17:08,1,1,29.0,370.0,0
131.202.240.150-131.202.244.5-1630-53-17,131.202.240.150,1630,131.202.244.5,53,2015-01-04 12:16:55,1,1,34.0,141.0,0
131.202.240.150-131.202.244.3-59652-53-17,131.202.240.150,59652,131.202.244.3,53,2015-01-04 12:25:06,1,1,32.0,82.0,0
131.202.240.150-131.202.244.5-41394-53-17,131.202.240.150,41394,131.202.244.5,53,2015-01-04 12:24:18,1,1,29.0,210.0,0
131.202.240.150-131.202.244.5-25420-53-17,131.202.240.150,25420,131.202.244.5,53,2015-01-04 12:20:06,1,1,33.0,219.0,0
131.202.240.150-131.202.244.3-11710-53-17,131.202.240.150,11710,131.202.244.3,53,2015-01-04 12:18:06,1,1,31.0,378.0,0
173.194.123.96-131.202.240.150-443-55326-6,173.194.123.96,443,131.202.240.150,55326,2015-01-04 12:18:46,3,0,0.0,0.0,0
131.202.240.150-131.202.244.3-16430-53-17,131.202.240.150,16430,131.202.244.3,53,2015-01-04 12:19:06,1,1,31.0,378.0,0
64.233.171.95-131.202.240.150-443-34397-6,64.233.171.95,443,131.202.240.150,34397,2015-01-04 12:17:58,3,0,0.0,0.0,0
131.202.240.150-131.202.244.5-52358-53-17,131.202.240.150,52358,131.202.244.5,53,2015-01-04 12:20:06,1,1,22.0,97.0,0
131.202.240.150-131.202.244.5-59652-53-17,131.202.240.150,59652,131.202.244.5,53,2015-01-04 12:25:06,1,1,32.0,82.0,0
131.202.240.150-131.202.244.3-8207-53-17,131.202.240.150,8207,131.202.244.3,53,2015-01-04 12:27:37,1,1,31.0,378.0,0
131.202.240.150-131.202.244.3-20806-53-17,131.202.240.150,20806,131.202.244.3,53,2015-01-04 12:25:11,1,1,33.0,379.0,0
131.202.240.150-131.202.244.3-3433-53-17,131.202.240.150,3433,131.202.244.3,53,2015-01-04 12:26:37,1,1,31.0,378.0,0
131.202.240.150-131.202.6.3-1630-53-17,131.202.240.150,1630,131.202.6.3,53,2015-01-04 12:16:55,1,1,34.0,141.0,0
131.202.240.150-131.202.244.3-10439-53-17,131.202.240.150,10439,131.202.244.3,53,2015-01-04 12:25:12,1,1,31.0,267.0,0
216.58.219.230-131.202.240.150-443-34283-6,216.58.219.230,443,131.202.240.150,34283,2015-01-04 12:17:30,3,0,0.0,0.0,0
131.202.240.150-131.202.6.3-60265-53-17,131.202.240.150,60265,131.202.6.3,53,2015-01-04 12:25:36,1,1,31.0,218.0,0
131.202.240.150-131.202.244.3-36572-53-17,131.202.240.150,36572,131.202.244.3,53,2015-01-04 12:25:11,1,1,33.0,366.0,0
131.202.240.150-131.202.244.3-41068-53-17,131.202.240.150,41068,131.202.244.3,53,2015-01-04 12:17:01,1,1,37.0,269.0,0
131.202.240.150-131.202.244.5-35769-53-17,131.202.240.150,35769,131.202.244.5,53,2015-01-04 12:20:06,1,1,33.0,219.0,0
131.202.240.150-131.202.244.3-34594-53-17,131.202.240.150,34594,131.202.244.3,53,2015-01-04 12:16:57,1,1,42.0,388.0,0
131.202.240.150-131.202.244.5-11710-53-17,131.202.240.150,11710,131.202.244.5,53,2015-01-04 12:18:06,1,1,31.0,218.0,0
173.194.123.99-131.202.240.150-443-54701-6,173.194.123.99,443,131.202.240.150,54701,2015-01-04 12:17:56,3,0,0.0,0.0,0
131.202.240.150-131.202.244.5-40933-53-17,131.202.240.150,40933,131.202.244.5,53,2015-01-04 12:20:06,1,1,32.0,82.0,0
216.58.219.238-131.202.240.150-443-47991-6,216.58.219.238,443,131.202.240.150,47991,2015-01-04 12:16:57,71,71,181968.0,0.0,0
131.202.240.150-131.202.244.3-40933-53-17,131.202.240.150,40933,131.202.244.3,53,2015-01-04 12:20:06,1,1,32.0,82.0,0
54.201.9.41-131.202.240.150-443-49951-6,54.201.9.41,443,131.202.240.150,49951,2015-01-04 12:17:46,1,1,0.0,0.0,0
131.202.240.150-199.212.24.172-443-56874-6,131.202.240.150,443,199.212.24.172,56874,2015-01-04 12:18:11,2,0,0.0,0.0,0
131.202.240.150-131.202.6.3-39485-53-17,131.202.240.150,39485,131.202.6.3,53,2015-01-04 12:21:29,1,1,31.0,218.0,0
131.202.240.150-131.202.244.3-22976-53-17,131.202.240.150,22976,131.202.244.3,53,2015-01-04 12:17:00,1,1,33.0,379.0,0
173.194.123.24-131.202.240.150-443-46026-6,173.194.123.24,443,131.202.240.150,46026,2015-01-04 12:18:05,3,0,0.0,0.0,0
131.202.240.150-131.202.244.3-32329-53-17,131.202.240.150,32329,131.202.244.3,53,2015-01-04 12:25:06,1,1,22.0,97.0,0
131.202.240.150-131.202.244.3-57158-53-17,131.202.240.150,57158,131.202.244.3,53,2015-01-04 12:16:58,1,1,33.0,379.0,0
131.202.240.150-216.58.219.206-59539-443-6,131.202.240.150,59539,216.58.219.206,443,2015-01-04 12:27:07,9,15,1467.0,472.0,0
131.202.240.150-131.202.244.5-2271-53-17,131.202.240.150,2271,131.202.244.5,53,2015-01-04 12:20:06,1,1,22.0,97.0,0
131.202.240.150-131.202.244.3-32294-53-17,131.202.240.150,32294,131.202.244.3,53,2015-01-04 12:25:06,1,1,32.0,82.0,0
131.202.240.150-131.202.244.3-7433-53-17,131.202.240.150,7433,131.202.244.3,53,2015-01-04 12:25:11,1,1,33.0,366.0,0
131.202.240.150-131.202.244.3-23001-53-17,131.202.240.150,23001,131.202.244.3,53,2015-01-04 12:16:59,1,1,37.0,269.0,0
131.202.240.150-131.202.244.5-49793-53-17,131.202.240.150,49793,131.202.244.5,53,2015-01-04 12:20:06,1,1,22.0,97.0,0
199.212.24.174-131.202.240.150-443-44286-6,199.212.24.174,443,131.202.240.150,44286,2015-01-04 12:16:59,4,1,0.0,0.0,0
131.202.240.150-131.202.244.3-59913-53-17,131.202.240.150,59913,131.202.244.3,53,2015-01-04 12:25:06,1,1,22.0,97.0,0
131.202.240.150-131.202.244.3-39485-53-17,131.202.240.150,39485,131.202.244.3,53,2015-01-04 12:21:29,1,1,31.0,378.0,0
131.202.240.150-131.202.244.5-39485-53-17,131.202.240.150,39485,131.202.244.5,53,2015-01-04 12:21:29,1,1,31.0,218.0,0
131.202.240.150-239.255.255.250-1900-1900-17,131.202.240.150,1900,239.255.255.250,1900,2015-01-04 12:26:49,2,0,188.0,0.0,0
131.202.240.150-131.202.244.5-28144-53-17,131.202.240.150,28144,131.202.244.5,53,2015-01-04 12:20:06,1,1,32.0,82.0,0
131.202.240.150-131.202.6.3-37287-53-17,131.202.240.150,37287,131.202.6.3,53,2015-01-04 12:22:36,1,1,31.0,218.0,0
131.202.240.150-131.202.244.3-40816-53-17,131.202.240.150,40816,131.202.244.3,53,2015-01-04 12:25:06,1,1,22.0,97.0,0
131.202.240.150-131.202.244.5-16430-53-17,131.202.240.150,16430,131.202.244.5,53,2015-01-04 12:19:06,1,1,31.0,218.0,0
131.202.240.150-131.202.244.3-59838-53-17,131.202.240.150,59838,131.202.244.3,53,2015-01-04 12:25:06,1,1,22.0,97.0,0
216.58.219.230-131.202.240.150-443-34282-6,216.58.219.230,443,131.202.240.150,34282,2015-01-04 12:17:30,3,0,0.0,0.0,0
131.202.240.150-131.202.244.5-59600-53-17,131.202.240.150,59600,131.202.244.5,53,2015-01-04 12:22:38,1,1,29.0,210.0,0
131.202.240.150-74.125.22.188-60044-5228-6,131.202.240.150,60044,74.125.22.188,5228,2015-01-04 12:26:46,2,2,0.0,0.0,0
131.202.240.150-131.202.244.3-28058-53-17,131.202.240.150,28058,131.202.244.3,53,2015-01-04 12:16:59,1,1,31.0,241.0,0
131.202.240.150-131.202.6.3-16430-53-17,131.202.240.150,16430,131.202.6.3,53,2015-01-04 12:19:06,1,1,31.0,218.0,0
216.58.219.226-131.202.240.150-443-43454-6,216.58.219.226,443,131.202.240.150,43454,2015-01-04 12:17:57,3,0,0.0,0.0,0
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,2015-01-04 12:24:36,4,0,0.0,0.0,0
131.202.240.150-216.58.219.238-47991-443-6,131.202.240.150,47991,216.58.219.238,443,2015-01-04 12:16:57,47,51,362.0,83020.0,0
131.202.240.150-199.212.24.174-44286-443-6,131.202.240.150,44286,199.212.24.174,443,2015-01-04 12:16:59,3434,3962,1838.0,16295331.0,0
131.202.240.150-89.31.101.136-52608-443-6,131.202.240.150,52608,89.31.101.136,443,2015-01-04 12:16:59,9,9,891.0,4220.0,0
131.202.240.150-89.31.101.136-52610-443-6,131.202.240.150,52610,89.31.101.136,443,2015-01-04 12:17:01,8,9,1221.0,3906.0,0
131.202.240.150-199.212.24.172-56880-443-6,131.202.240.150,56880,199.212.24.172,443,2015-01-04 12:16:57,7,4,599.0,137.0,0
199.212.24.172-131.202.240.150-443-56880-6,199.212.24.172,443,131.202.240.150,56880,2015-01-04 12:17:02,2,0,0.0,0.0,0
131.202.240.150-72.21.91.29-58735-80-6,131.202.240.150,58735,72.21.91.29,80,2015-01-04 12:17:00,5,5,439.0,788.0,0
131.202.240.150-216.58.219.230-34282-443-6,131.202.240.150,34282,216.58.219.230,443,2015-01-04 12:17:30,1,3,46.0,60.0,0
131.202.240.150-216.58.219.230-34282-443-6,131.202.240.150,34282,216.58.219.230,443,2015-01-04 12:17:30,3,0,77.0,0.0,0
131.202.240.150-216.58.219.230-34283-443-6,131.202.240.150,34283,216.58.219.230,443,2015-01-04 12:17:30,1,2,46.0,60.0,0
131.202.240.150-216.58.219.230-34283-443-6,131.202.240.150,34283,216.58.219.230,443,2015-01-04 12:17:30,3,0,77.0,0.0,0
131.202.240.150-54.201.9.41-49951-443-6,131.202.240.150,49951,54.201.9.41,443,2015-01-04 12:16:55,8,7,0.0,31.0,0
131.202.240.150-173.194.123.99-54701-443-6,131.202.240.150,54701,173.194.123.99,443,2015-01-04 12:16:57,13,15,796.0,4727.0,0
131.202.240.150-173.194.123.99-54701-443-6,131.202.240.150,54701,173.194.123.99,443,2015-01-04 12:17:56,3,0,77.0,0.0,0
131.202.240.150-216.58.219.226-43454-443-6,131.202.240.150,43454,216.58.219.226,443,2015-01-04 12:16:58,8,15,1648.0,4104.0,0
131.202.240.150-216.58.219.226-43454-443-6,131.202.240.150,43454,216.58.219.226,443,2015-01-04 12:17:57,3,0,77.0,0.0,0
131.202.240.150-216.58.219.225-34794-443-6,131.202.240.150,34794,216.58.219.225,443,2015-01-04 12:16:59,7,15,212.0,10633.0,0
131.202.240.150-216.58.219.225-34794-443-6,131.202.240.150,34794,216.58.219.225,443,2015-01-04 12:17:58,3,0,77.0,0.0,0
131.202.240.150-64.233.171.95-34397-443-6,131.202.240.150,34397,64.233.171.95,443,2015-01-04 12:16:59,7,13,604.0,1042.0,0
131.202.240.150-64.233.171.95-34397-443-6,131.202.240.150,34397,64.233.171.95,443,2015-01-04 12:17:58,3,0,77.0,0.0,0
131.202.240.150-216.58.219.226-43453-443-6,131.202.240.150,43453,216.58.219.226,443,2015-01-04 12:16:58,10,18,869.0,574.0,0
131.202.240.150-216.58.219.226-43453-443-6,131.202.240.150,43453,216.58.219.226,443,2015-01-04 12:18:00,3,0,77.0,0.0,0
131.202.240.150-173.194.123.24-46026-443-6,131.202.240.150,46026,173.194.123.24,443,2015-01-04 12:16:59,16,20,1274.0,4856.0,0
131.202.240.150-74.125.226.52-41524-443-6,131.202.240.150,41524,74.125.226.52,443,2015-01-04 12:16:59,9,13,720.0,692.0,0
131.202.240.150-216.58.219.226-43456-443-6,131.202.240.150,43456,216.58.219.226,443,2015-01-04 12:16:57,32,50,6792.0,6053.0,0
131.202.240.150-74.125.226.52-41524-443-6,131.202.240.150,41524,74.125.226.52,443,2015-01-04 12:18:05,3,0,77.0,0.0,0
131.202.240.150-173.194.123.24-46026-443-6,131.202.240.150,46026,173.194.123.24,443,2015-01-04 12:18:05,3,0,77.0,0.0,0
131.202.240.150-216.58.219.226-43456-443-6,131.202.240.150,43456,216.58.219.226,443,2015-01-04 12:18:05,3,0,77.0,0.0,0
131.202.240.150-199.212.24.172-56874-443-6,131.202.240.150,56874,199.212.24.172,443,2015-01-04 12:16:57,54944,70327,2066.0,224704729.0,0
131.202.240.150-173.194.123.96-55326-443-6,131.202.240.150,55326,173.194.123.96,443,2015-01-04 12:16:57,161,262,9749.0,220351.0,0
131.202.240.150-173.194.123.96-55326-443-6,131.202.240.150,55326,173.194.123.96,443,2015-01-04 12:18:46,3,0,77.0,0.0,0
131.202.240.150-216.58.219.206-59539-443-6,131.202.240.150,59539,216.58.219.206,443,2015-01-04 12:16:57,54,87,9232.0,2743.0,0
131.202.240.150-173.252.100.27-51658-443-6,131.202.240.150,51658,173.252.100.27,443,2015-01-04 12:16:55,11,10,751.0,321.0,0
131.202.240.150-173.252.100.27-51658-443-6,131.202.240.150,51658,173.252.100.27,443,2015-01-04 12:19:52,5,2,117.0,41.0,0
173.252.100.27-131.202.240.150-443-51658-6,173.252.100.27,443,131.202.240.150,51658,2015-01-04 12:19:55,6,2,76.0,0.0,0
131.202.240.150-74.125.22.188-60044-5228-6,131.202.240.150,60044,74.125.22.188,5228,2015-01-04 12:17:33,5,4,33.0,33.0,0
131.202.240.150-224.0.0.22-0-0-0,131.202.240.150,0,224.0.0.22,0,2015-01-04 12:18:47,4,0,0.0,0.0,0
131.202.240.150-239.255.255.250-1900-1900-17,131.202.240.150,1900,239.255.255.250,1900,2015-01-04 12:18:48,4,0,376.0,0.0,0
131.202.240.150-216.58.219.238-48015-443-6,131.202.240.150,48015,216.58.219.238,443,2015-01-04 12:20:06,12,14,1319.0,704.0,0
131.202.240.150-216.58.219.238-48015-443-6,131.202.240.150,48015,216.58.219.238,443,2015-01-04 12:21:05,3,0,77.0,0.0,0
131.202.240.150-216.58.219.206-59539-443-6,131.202.240.150,59539,216.58.219.206,443,2015-01-04 12:19:06,21,35,3355.0,1102.0,0
131.202.240.150-74.125.22.188-60044-5228-6,131.202.240.150,60044,74.125.22.188,5228,2015-01-04 12:20:01,3,3,0.0,0.0,0
131.202.240.150-224.0.0.22-0-0-0,131.202.240.150,0,224.0.0.22,0,2015-01-04 12:20:47,4,0,0.0,0.0,0
131.202.240.150-239.255.255.250-1900-1900-17,131.202.240.150,1900,239.255.255.250,1900,2015-01-04 12:20:49,3,0,282.0,0.0,0
131.202.240.150-216.58.219.206-59539-443-6,131.202.240.150,59539,216.58.219.206,443,2015-01-04 12:21:06,21,35,3363.0,1102.0,0
131.202.240.150-216.58.219.238-48016-443-6,131.202.240.150,48016,216.58.219.238,443,2015-01-04 12:22:38,43,52,1048.0,91381.0,0
131.202.240.150-216.58.219.238-48016-443-6,131.202.240.150,48016,216.58.219.238,443,2015-01-04 12:23:37,3,0,77.0,0.0,0
131.202.240.150-131.202.243.255-138-138-17,131.202.240.150,138,131.202.243.255,138,2015-01-04 12:18:31,4,0,805.0,0.0,0
131.202.240.150-74.125.22.188-60044-5228-6,131.202.240.150,60044,74.125.22.188,5228,2015-01-04 12:22:16,3,2,0.0,0.0,0
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,2015-01-04 12:19:36,4,0,0.0,0.0,0
131.202.240.150-224.0.0.22-0-0-0,131.202.240.150,0,224.0.0.22,0,2015-01-04 12:22:47,5,0,0.0,0.0,0
131.202.240.150-239.255.255.250-1900-1900-17,131.202.240.150,1900,239.255.255.250,1900,2015-01-04 12:22:49,3,0,282.0,0.0,0
131.202.240.150-216.58.219.227-51564-443-6,131.202.240.150,51564,216.58.219.227,443,2015-01-04 12:22:40,15,14,1234.0,641.0,0
131.202.240.150-216.58.219.206-59539-443-6,131.202.240.150,59539,216.58.219.206,443,2015-01-04 12:23:06,21,35,3398.0,1328.0,0
131.202.240.150-131.202.243.255-138-138-17,131.202.240.150,138,131.202.243.255,138,2015-01-04 12:23:41,3,0,573.0,0.0,0
131.202.240.150-173.194.123.127-54087-443-6,131.202.240.150,54087,173.194.123.127,443,2015-01-04 12:25:12,10,13,496.0,4352.0,0
131.202.240.150-173.194.123.127-54087-443-6,131.202.240.150,54087,173.194.123.127,443,2015-01-04 12:26:11,3,0,77.0,0.0,0
131.202.240.150-173.194.123.106-57912-443-6,131.202.240.150,57912,173.194.123.106,443,2015-01-04 12:25:12,48,65,1036.0,123815.0,0
131.202.240.150-173.194.123.106-57912-443-6,131.202.240.150,57912,173.194.123.106,443,2015-01-04 12:26:11,3,0,77.0,0.0,0
131.202.240.150-216.58.219.227-51564-443-6,131.202.240.150,51564,216.58.219.227,443,2015-01-04 12:24:55,3,5,0.0,63.0,0
131.202.240.150-74.125.22.188-60044-5228-6,131.202.240.150,60044,74.125.22.188,5228,2015-01-04 12:24:31,3,3,0.0,0.0,0
131.202.240.150-224.0.0.22-0-0-0,131.202.240.150,0,224.0.0.22,0,2015-01-04 12:24:47,4,0,0.0,0.0,0
131.202.240.150-239.255.255.250-1900-1900-17,131.202.240.150,1900,239.255.255.250,1900,2015-01-04 12:24:49,3,0,282.0,0.0,0
131.202.240.150-216.58.219.238-48018-443-6,131.202.240.150,48018,216.58.219.238,443,2015-01-04 12:24:18,121,165,3816.0,281807.0,0
131.202.240.150-216.58.219.238-48018-443-6,131.202.240.150,48018,216.58.219.238,443,2015-01-04 12:26:49,1,3,46.0,60.0,0
131.202.240.150-216.58.219.238-48018-443-6,131.202.240.150,48018,216.58.219.238,443,2015-01-04 12:26:49,3,0,77.0,0.0,0
131.202.240.150-216.58.219.206-59539-443-6,131.202.240.150,59539,216.58.219.206,443,2015-01-04 12:25:06,27,45,4714.0,1416.0,0
