Flow ID,Src IP,Src Port,Dst IP,Dst Port,Timestamp,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,VPN
131.202.240.86-23.49.84.188-2221-443-6,131.202.240.86,2221,23.49.84.188,443,2015-03-31 14:30:55,9,6,988.0,2772.0,0
104.54.197.141-131.202.240.86-49049-49624-17,104.54.197.141,49049,131.202.240.86,49624,2015-03-31 14:29:02,1,1,18.0,26.0,0
131.202.240.86-98.139.225.43-2212-443-6,131.202.240.86,2212,98.139.225.43,443,2015-03-31 14:30:55,12,9,831.0,5494.0,0
42.0.7.232-131.202.240.86-12579-443-6,42.0.7.232,12579,131.202.240.86,443,2015-03-31 14:22:45,4,2,0.0,0.0,0
131.202.240.86-157.55.130.176-1509-40023-6,131.202.240.86,1509,157.55.130.176,40023,2015-03-31 14:29:17,6,6,2505.0,8.0,0
131.202.240.86-95.131.122.226-2214-443-6,131.202.240.86,2214,95.131.122.226,443,2015-03-31 14:30:59,1,1,0.0,0.0,0
131.202.240.86-212.161.8.36-49624-13392-17,131.202.240.86,49624,212.161.8.36,13392,2015-03-31 14:30:54,2,2,1516.0,22.0,0
131.202.240.86-65.55.2.6-2185-443-6,131.202.240.86,2185,65.55.2.6,443,2015-03-31 14:26:28,10,7,893.0,4145.0,0
119.160.118.114-131.202.240.86-36986-49624-6,119.160.118.114,36986,131.202.240.86,49624,2015-03-31 14:24:19,2,1,0.0,0.0,0
5.233.5.5-131.202.240.86-41868-49624-6,5.233.5.5,41868,131.202.240.86,49624,2015-03-31 14:30:39,35,35,388.0,413.0,0
131.202.240.86-65.55.2.6-2220-443-6,131.202.240.86,2220,65.55.2.6,443,2015-03-31 14:30:55,6,4,360.0,2412.0,0
131.202.240.86-131.202.244.3-62980-53-17,131.202.240.86,62980,131.202.244.3,53,2015-03-31 14:30:55,1,1,29.0,217.0,0
131.202.240.86-12.130.81.218-2180-80-6,131.202.240.86,2180,12.130.81.218,80,2015-03-31 14:21:23,4,3,278.0,690.0,0
131.202.240.86-68.67.152.226-2192-443-6,131.202.240.86,2192,68.67.152.226,443,2015-03-31 14:28:47,2,0,0.0,0.0,0
92.77.106.44-131.202.240.86-30205-49624-17,92.77.106.44,30205,131.202.240.86,49624,2015-03-31 14:25:57,1,1,18.0,26.0,0
131.202.240.86-131.202.244.3-60158-53-17,131.202.240.86,60158,131.202.244.3,53,2015-03-31 14:29:02,1,1,34.0,306.0,0
155.41.19.247-131.202.240.86-14676-49624-17,155.41.19.247,14676,131.202.240.86,49624,2015-03-31 14:28:14,1,1,18.0,26.0,0
213.138.80.62-131.202.240.86-15906-49624-17,213.138.80.62,15906,131.202.240.86,49624,2015-03-31 14:27:34,1,1,18.0,26.0,0
131.202.240.86-131.202.240.150-49624-40273-17,131.202.240.86,49624,131.202.240.150,40273,2015-03-31 14:30:53,77,76,7708.0,5573.0,0
131.202.240.86-65.55.2.6-2223-443-6,131.202.240.86,2223,65.55.2.6,443,2015-03-31 14:30:55,11,6,893.0,4161.0,0
131.202.240.86-209.148.205.26-2206-80-6,131.202.240.86,2206,209.148.205.26,80,2015-03-31 14:30:55,6,4,1029.0,444.0,0
131.202.240.86-74.121.139.103-2217-443-6,131.202.240.86,2217,74.121.139.103,443,2015-03-31 14:30:55,10,7,1090.0,3859.0,0
131.202.240.86-54.183.74.146-2219-443-6,131.202.240.86,2219,54.183.74.146,443,2015-03-31 14:30:55,7,6,668.0,430.0,0
131.202.240.86-23.67.250.139-2182-80-6,131.202.240.86,2182,23.67.250.139,80,2015-03-31 14:21:28,5,4,242.0,2129.0,0
173.194.123.124-131.202.240.86-80-2170-6,173.194.123.124,80,131.202.240.86,2170,2015-03-31 14:23:07,1,1,0.0,0.0,0
42.0.7.232-131.202.240.86-29152-49624-6,42.0.7.232,29152,131.202.240.86,49624,2015-03-31 14:22:44,7,3,36.0,27.0,0
182.183.179.241-131.202.240.86-26578-49624-6,182.183.179.241,26578,131.202.240.86,49624,2015-03-31 14:30:39,45,37,447.0,365.0,0
131.202.240.86-187.115.122.194-443-3307-6,131.202.240.86,443,187.115.122.194,3307,2015-03-31 14:29:58,1,3,0.0,0.0,0
91.190.218.17-131.202.240.86-443-2167-6,91.190.218.17,443,131.202.240.86,2167,2015-03-31 14:23:07,1,1,0.0,0.0,0
86.82.240.252-131.202.240.86-20011-49624-17,86.82.240.252,20011,131.202.240.86,49624,2015-03-31 14:22:50,2,2,44.0,44.0,0
191.236.193.189-131.202.240.86-443-2183-6,191.236.193.189,443,131.202.240.86,2183,2015-03-31 14:23:07,1,1,0.0,0.0,0
46.7.193.234-131.202.240.86-59653-49624-17,46.7.193.234,59653,131.202.240.86,49624,2015-03-31 14:27:50,1,1,18.0,26.0,0
130.0.31.250-131.202.240.86-12142-49624-17,130.0.31.250,12142,131.202.240.86,49624,2015-03-31 14:21:21,1,1,18.0,26.0,0
80.78.68.107-131.202.240.86-42285-49624-17,80.78.68.107,42285,131.202.240.86,49624,2015-03-31 14:23:25,1,1,18.0,26.0,0
131.202.240.86-23.49.84.188-2222-443-6,131.202.240.86,2222,23.49.84.188,443,2015-03-31 14:30:55,1,1,0.0,0.0,0
23.49.84.188-131.202.240.86-443-2168-6,23.49.84.188,443,131.202.240.86,2168,2015-03-31 14:23:07,2,2,27.0,0.0,0
131.202.240.86-187.115.122.194-443-3311-6,131.202.240.86,443,187.115.122.194,3311,2015-03-31 14:29:58,1,3,0.0,0.0,0
131.202.240.86-68.67.152.196-2225-443-6,131.202.240.86,2225,68.67.152.196,443,2015-03-31 14:30:59,12,9,1843.0,5186.0,0
121.54.112.164-131.202.240.86-3939-49624-17,121.54.112.164,3939,131.202.240.86,49624,2015-03-31 14:28:01,1,1,18.0,26.0,0
190.151.91.122-131.202.240.86-29451-49624-17,190.151.91.122,29451,131.202.240.86,49624,2015-03-31 14:29:28,4,4,88.0,88.0,0
188.29.165.201-131.202.240.86-35186-49624-17,188.29.165.201,35186,131.202.240.86,49624,2015-03-31 14:26:03,1,1,18.0,26.0,0
131.202.240.86-221.31.88.184-2202-22436-6,131.202.240.86,2202,221.31.88.184,22436,2015-03-31 14:28:01,1,1,0.0,0.0,0
131.202.240.86-68.67.152.174-2204-80-6,131.202.240.86,2204,68.67.152.174,80,2015-03-31 14:30:55,4,3,434.0,1058.0,0
131.202.240.86-173.252.100.27-2211-443-6,131.202.240.86,2211,173.252.100.27,443,2015-03-31 14:30:55,7,7,783.0,783.0,0
162.17.58.49-131.202.240.86-56229-49624-6,162.17.58.49,56229,131.202.240.86,49624,2015-03-31 14:21:03,11,8,198.0,117.0,0
131.202.240.86-162.17.58.49-49624-56229-6,131.202.240.86,49624,162.17.58.49,56229,2015-03-31 14:21:14,2,0,0.0,0.0,0
131.202.240.86-131.253.34.162-2178-443-6,131.202.240.86,2178,131.253.34.162,443,2015-03-31 14:21:23,9,7,846.0,5874.0,0
131.202.240.86-131.253.34.162-2178-443-6,131.202.240.86,2178,131.253.34.162,443,2015-03-31 14:21:29,2,0,0.0,0.0,0
131.202.240.86-23.32.171.120-2174-443-6,131.202.240.86,2174,23.32.171.120,443,2015-03-31 14:21:23,6,7,549.0,3958.0,0
131.202.240.86-23.32.171.120-2175-443-6,131.202.240.86,2175,23.32.171.120,443,2015-03-31 14:21:23,6,7,549.0,3958.0,0
131.202.240.86-66.119.34.47-2176-443-6,131.202.240.86,2176,66.119.34.47,443,2015-03-31 14:21:23,8,9,533.0,5599.0,0
131.202.240.86-93.184.215.200-2177-443-6,131.202.240.86,2177,93.184.215.200,443,2015-03-31 14:21:23,9,11,355.0,7255.0,0
148.87.19.206-131.202.240.86-23684-443-6,148.87.19.206,23684,131.202.240.86,443,2015-03-31 14:22:41,6,2,130.0,79.0,0
131.202.240.86-148.87.19.206-443-23684-6,131.202.240.86,443,148.87.19.206,23684,2015-03-31 14:22:42,3,0,46.0,0.0,0
148.87.19.206-131.202.240.86-23680-443-6,148.87.19.206,23680,131.202.240.86,443,2015-03-31 14:22:41,4,1,58.0,0.0,0
131.202.240.86-148.87.19.206-443-23680-6,131.202.240.86,443,148.87.19.206,23680,2015-03-31 14:22:42,4,1,0.0,72.0,0
131.202.240.86-131.202.240.2-1039-7725-6,131.202.240.86,1039,131.202.240.2,7725,2015-03-31 14:20:50,8,8,160.0,0.0,0
131.202.240.86-131.202.240.150-49624-40273-17,131.202.240.86,49624,131.202.240.150,40273,2015-03-31 14:20:53,4663,4652,440123.0,501604.0,0
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,2015-03-31 14:20:48,32,0,0.0,0.0,0
86.82.240.252-131.202.240.86-48582-49624-6,86.82.240.252,48582,131.202.240.86,49624,2015-03-31 14:22:49,9,6,174.0,150.0,0
131.202.240.86-86.82.240.252-49624-48582-6,131.202.240.86,49624,86.82.240.252,48582,2015-03-31 14:22:56,2,0,0.0,0.0,0
131.202.240.86-191.236.193.189-2183-443-6,131.202.240.86,2183,191.236.193.189,443,2015-03-31 14:21:51,14,13,1678.0,10438.0,0
131.202.240.86-23.49.86.238-2181-443-6,131.202.240.86,2181,23.49.86.238,443,2015-03-31 14:21:24,41,38,924.0,45209.0,0
131.202.240.86-93.184.215.200-2177-443-6,131.202.240.86,2177,93.184.215.200,443,2015-03-31 14:22:24,2,0,0.0,0.0,0
131.202.240.86-66.119.34.47-2176-443-6,131.202.240.86,2176,66.119.34.47,443,2015-03-31 14:22:23,2,0,0.0,0.0,0
131.202.240.86-23.32.171.120-2174-443-6,131.202.240.86,2174,23.32.171.120,443,2015-03-31 14:21:43,3,1,0.0,53.0,0
131.202.240.86-23.32.171.120-2175-443-6,131.202.240.86,2175,23.32.171.120,443,2015-03-31 14:21:43,3,1,0.0,53.0,0
131.202.240.86-173.194.123.124-2173-443-6,131.202.240.86,2173,173.194.123.124,443,2015-03-31 14:21:23,6,4,269.0,161.0,0
131.202.240.86-173.194.123.121-2172-443-6,131.202.240.86,2172,173.194.123.121,443,2015-03-31 14:21:23,7,6,338.0,3650.0,0
131.202.240.86-173.194.123.120-2171-443-6,131.202.240.86,2171,173.194.123.120,443,2015-03-31 14:21:23,9,6,324.0,3977.0,0
131.202.240.86-173.194.123.124-2170-80-6,131.202.240.86,2170,173.194.123.124,80,2015-03-31 14:21:23,3,1,0.0,0.0,0
131.202.240.86-65.55.2.6-2179-443-6,131.202.240.86,2179,65.55.2.6,443,2015-03-31 14:21:23,11,6,893.0,4001.0,0
131.202.240.86-65.55.2.6-2169-443-6,131.202.240.86,2169,65.55.2.6,443,2015-03-31 14:21:23,8,4,360.0,2412.0,0
131.202.240.86-23.49.84.188-2168-443-6,131.202.240.86,2168,23.49.84.188,443,2015-03-31 14:21:23,10,6,988.0,2772.0,0
131.202.240.86-91.190.218.17-2167-443-6,131.202.240.86,2167,91.190.218.17,443,2015-03-31 14:21:23,7,7,506.0,3234.0,0
131.202.240.86-184.26.182.161-2166-443-6,131.202.240.86,2166,184.26.182.161,443,2015-03-31 14:21:21,12,7,2431.0,1048.0,0
23.49.86.238-131.202.240.86-443-2181-6,23.49.86.238,443,131.202.240.86,2181,2015-03-31 14:23:07,2,0,53.0,0.0,0
184.26.182.161-131.202.240.86-443-2166-6,184.26.182.161,443,131.202.240.86,2166,2015-03-31 14:23:07,2,0,53.0,0.0,0
131.202.240.86-66.119.34.47-2176-443-6,131.202.240.86,2176,66.119.34.47,443,2015-03-31 14:23:08,2,0,0.0,0.0,0
131.202.240.86-66.119.34.47-2176-443-6,131.202.240.86,2176,66.119.34.47,443,2015-03-31 14:23:09,2,0,0.0,0.0,0
131.202.240.86-134.170.19.129-1529-443-6,131.202.240.86,1529,134.170.19.129,443,2015-03-31 14:20:54,17,14,5853.0,6716.0,0
131.202.240.86-157.55.130.176-1509-40023-6,131.202.240.86,1509,157.55.130.176,40023,2015-03-31 14:21:17,8,7,2541.0,12.0,0
131.202.240.86-131.202.240.150-49624-49876-6,131.202.240.86,49624,131.202.240.150,49876,2015-03-31 14:20:59,16,21,2077.0,1754.0,0
131.202.240.86-193.149.68.53-1530-443-6,131.202.240.86,1530,193.149.68.53,443,2015-03-31 14:21:47,4,2,127.0,90.0,0
181.158.184.69-131.202.240.86-43573-49624-6,181.158.184.69,43573,131.202.240.86,49624,2015-03-31 14:23:55,11,7,121.0,155.0,0
131.202.240.86-181.158.184.69-49624-43573-6,131.202.240.86,49624,181.158.184.69,43573,2015-03-31 14:24:16,2,0,0.0,0.0,0
62.235.155.227-131.202.240.86-55685-49624-6,62.235.155.227,55685,131.202.240.86,49624,2015-03-31 14:23:54,47,39,1574.0,1350.0,0
131.202.240.86-62.235.155.227-49624-55685-6,131.202.240.86,49624,62.235.155.227,55685,2015-03-31 14:24:18,2,0,0.0,0.0,0
119.160.118.114-131.202.240.86-36986-49624-6,119.160.118.114,36986,131.202.240.86,49624,2015-03-31 14:23:52,47,41,1261.0,1621.0,0
182.183.179.241-131.202.240.86-26578-49624-6,182.183.179.241,26578,131.202.240.86,49624,2015-03-31 14:22:35,127,108,1138.0,1582.0,0
5.233.5.5-131.202.240.86-41868-49624-6,5.233.5.5,41868,131.202.240.86,49624,2015-03-31 14:22:38,124,115,1653.0,1152.0,0
182.183.179.241-131.202.240.86-26513-49624-17,182.183.179.241,26513,131.202.240.86,49624,2015-03-31 14:22:37,28,19,589.0,418.0,0
131.202.240.86-131.202.240.2-1039-7725-6,131.202.240.86,1039,131.202.240.2,7725,2015-03-31 14:22:50,8,8,160.0,0.0,0
131.202.240.86-131.202.240.150-49624-40273-17,131.202.240.86,49624,131.202.240.150,40273,2015-03-31 14:22:53,6090,6080,575124.0,653394.0,0
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,2015-03-31 14:22:55,34,0,0.0,0.0,0
5.233.5.5-131.202.240.86-58632-49624-17,5.233.5.5,58632,131.202.240.86,49624,2015-03-31 14:22:40,8,8,184.0,176.0,0
131.202.240.86-157.55.130.176-1509-40023-6,131.202.240.86,1509,157.55.130.176,40023,2015-03-31 14:23:17,5,4,2504.0,8.0,0
131.202.240.86-131.202.240.150-49624-49876-6,131.202.240.86,49624,131.202.240.150,49876,2015-03-31 14:23:21,2,2,2.0,2.0,0
131.202.240.86-134.170.19.129-1529-443-6,131.202.240.86,1529,134.170.19.129,443,2015-03-31 14:23:17,6,3,1727.0,1695.0,0
131.202.240.86-193.149.68.53-1530-443-6,131.202.240.86,1530,193.149.68.53,443,2015-03-31 14:23:47,5,2,143.0,90.0,0
131.202.240.86-68.67.152.196-2144-80-6,131.202.240.86,2144,68.67.152.196,80,2015-03-31 14:26:29,2,0,0.0,0.0,0
131.202.240.86-50.7.70.210-2146-80-6,131.202.240.86,2146,50.7.70.210,80,2015-03-31 14:26:29,2,0,0.0,0.0,0
131.202.240.86-68.67.152.196-2161-443-6,131.202.240.86,2161,68.67.152.196,443,2015-03-31 14:26:29,2,0,0.0,0.0,0
131.202.240.86-98.139.225.43-2150-443-6,131.202.240.86,2150,98.139.225.43,443,2015-03-31 14:26:30,2,0,0.0,0.0,0
131.202.240.86-68.67.152.196-2144-80-6,131.202.240.86,2144,68.67.152.196,80,2015-03-31 14:26:30,2,0,0.0,0.0,0
131.202.240.86-50.7.70.210-2146-80-6,131.202.240.86,2146,50.7.70.210,80,2015-03-31 14:26:30,2,0,0.0,0.0,0
131.202.240.86-95.131.122.226-2195-443-6,131.202.240.86,2195,95.131.122.226,443,2015-03-31 14:26:31,9,8,1131.0,3897.0,0
131.202.240.86-95.131.122.226-2195-443-6,131.202.240.86,2195,95.131.122.226,443,2015-03-31 14:26:31,2,0,0.0,0.0,0
131.202.240.86-68.67.152.196-2161-443-6,131.202.240.86,2161,68.67.152.196,443,2015-03-31 14:26:30,2,0,0.0,0.0,0
131.202.240.86-173.241.242.220-2198-443-6,131.202.240.86,2198,173.241.242.220,443,2015-03-31 14:26:32,9,10,929.0,2869.0,0
131.202.240.86-173.241.242.220-2198-443-6,131.202.240.86,2198,173.241.242.220,443,2015-03-31 14:26:32,2,0,0.0,0.0,0
131.202.240.86-98.139.225.43-2150-443-6,131.202.240.86,2150,98.139.225.43,443,2015-03-31 14:26:31,2,0,0.0,0.0,0
131.202.240.86-205.204.71.144-2191-80-6,131.202.240.86,2191,205.204.71.144,80,2015-03-31 14:26:29,4,4,356.0,635.0,0
182.183.179.241-131.202.240.86-26578-49624-6,182.183.179.241,26578,131.202.240.86,49624,2015-03-31 14:24:36,526,342,37422.0,1598.0,0
5.233.5.5-131.202.240.86-41868-49624-6,5.233.5.5,41868,131.202.240.86,49624,2015-03-31 14:24:38,179,170,1510.0,3336.0,0
131.202.240.86-68.67.152.196-2144-80-6,131.202.240.86,2144,68.67.152.196,80,2015-03-31 14:26:34,2,0,0.0,0.0,0
131.202.240.86-50.7.70.210-2146-80-6,131.202.240.86,2146,50.7.70.210,80,2015-03-31 14:26:34,2,0,0.0,0.0,0
131.202.240.86-68.67.152.196-2161-443-6,131.202.240.86,2161,68.67.152.196,443,2015-03-31 14:26:34,2,0,0.0,0.0,0
131.202.240.86-68.67.152.174-2186-80-6,131.202.240.86,2186,68.67.152.174,80,2015-03-31 14:26:29,4,4,436.0,1060.0,0
131.202.240.86-205.204.71.144-2191-80-6,131.202.240.86,2191,205.204.71.144,80,2015-03-31 14:26:35,2,0,0.0,0.0,0
131.202.240.86-68.67.152.174-2186-80-6,131.202.240.86,2186,68.67.152.174,80,2015-03-31 14:26:39,2,0,0.0,0.0,0
131.202.240.86-68.67.152.196-2187-80-6,131.202.240.86,2187,68.67.152.196,80,2015-03-31 14:26:29,10,10,1945.0,5214.0,0
182.183.179.241-131.202.240.86-26513-49624-17,182.183.179.241,26513,131.202.240.86,49624,2015-03-31 14:24:38,41,25,854.0,550.0,0
131.202.240.86-98.139.225.43-2150-443-6,131.202.240.86,2150,98.139.225.43,443,2015-03-31 14:26:35,2,0,0.0,0.0,0
131.202.240.86-68.67.152.196-2190-443-6,131.202.240.86,2190,68.67.152.196,443,2015-03-31 14:26:29,13,12,2376.0,6044.0,0
131.202.240.86-68.67.152.226-2192-443-6,131.202.240.86,2192,68.67.152.226,443,2015-03-31 14:26:30,31,28,7220.0,14780.0,0
148.87.19.206-131.202.240.86-39467-443-6,148.87.19.206,39467,131.202.240.86,443,2015-03-31 14:26:45,3,1,0.0,0.0,0
131.202.240.86-148.87.19.206-443-39467-6,131.202.240.86,443,148.87.19.206,39467,2015-03-31 14:26:45,2,0,0.0,0.0,0
131.202.240.86-98.139.225.43-2194-443-6,131.202.240.86,2194,98.139.225.43,443,2015-03-31 14:26:30,11,10,831.0,5494.0,0
131.202.240.86-131.202.240.2-1039-7725-6,131.202.240.86,1039,131.202.240.2,7725,2015-03-31 14:24:50,8,8,160.0,0.0,0
131.202.240.86-131.202.240.150-49624-40273-17,131.202.240.86,49624,131.202.240.150,40273,2015-03-31 14:24:53,6075,6073,609691.0,622382.0,0
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,2015-03-31 14:24:55,32,0,0.0,0.0,0
5.233.5.5-131.202.240.86-58632-49624-17,5.233.5.5,58632,131.202.240.86,49624,2015-03-31 14:24:57,8,380,184.0,33542.0,0
131.202.240.86-157.55.130.176-1509-40023-6,131.202.240.86,1509,157.55.130.176,40023,2015-03-31 14:25:17,5,4,2505.0,8.0,0
131.202.240.86-131.202.240.150-49624-49876-6,131.202.240.86,49624,131.202.240.150,49876,2015-03-31 14:25:21,2,2,2.0,2.0,0
131.202.240.86-134.170.19.129-1529-443-6,131.202.240.86,1529,134.170.19.129,443,2015-03-31 14:25:25,2,1,533.0,549.0,0
162.17.58.49-131.202.240.86-27603-49624-17,162.17.58.49,27603,131.202.240.86,49624,2015-03-31 14:21:04,1,1,22.0,22.0,0
