Flow ID,Src IP,Src Port,Dst IP,Dst Port,Timestamp,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,VPN
131.202.240.86-131.202.244.3-54544-53-17,131.202.240.86,54544,131.202.244.3,53,2015-03-31 12:58:35,1,1,35.0,322.0,0
131.202.240.86-54.84.139.204-1858-80-6,131.202.240.86,1858,54.84.139.204,80,2015-03-31 13:07:22,2,1,0.0,0.0,0
131.202.240.86-23.50.75.27-1693-80-6,131.202.240.86,1693,23.50.75.27,80,2015-03-31 12:58:21,5,4,230.0,1701.0,0
131.202.240.86-91.190.218.63-1519-12350-6,131.202.240.86,1519,91.190.218.63,12350,2015-03-31 13:02:18,2,1,5.0,5.0,0
131.202.240.86-184.26.182.161-1839-443-6,131.202.240.86,1839,184.26.182.161,443,2015-03-31 13:07:31,2,1,0.0,53.0,0
131.202.240.86-134.170.19.129-1529-443-6,131.202.240.86,1529,134.170.19.129,443,2015-03-31 13:06:23,9,6,1872.0,3465.0,0
131.202.240.86-173.194.123.96-1599-80-6,131.202.240.86,1599,173.194.123.96,80,2015-03-31 12:57:58,3,1,226.0,794.0,0
131.202.240.86-65.55.2.6-1841-443-6,131.202.240.86,1841,65.55.2.6,443,2015-03-31 13:07:11,11,8,1426.0,5910.0,0
131.202.240.86-173.194.123.123-1854-80-6,131.202.240.86,1854,173.194.123.123,80,2015-03-31 13:07:22,2,1,0.0,0.0,0
131.202.240.86-209.148.205.34-1837-80-6,131.202.240.86,1837,209.148.205.34,80,2015-03-31 13:05:42,6156,22310,33963.0,29948723.0,0
158.58.232.114-131.202.240.86-32505-49624-17,158.58.232.114,32505,131.202.240.86,49624,2015-03-31 13:00:55,1,1,18.0,26.0,0
131.202.240.86-173.252.100.27-1867-443-6,131.202.240.86,1867,173.252.100.27,443,2015-03-31 13:07:24,7,6,783.0,783.0,0
131.202.240.86-54.210.22.106-1620-443-6,131.202.240.86,1620,54.210.22.106,443,2015-03-31 12:58:38,1,1,0.0,0.0,0
131.202.240.86-131.202.244.3-55066-53-17,131.202.240.86,55066,131.202.244.3,53,2015-03-31 12:58:41,1,1,35.0,322.0,0
131.202.240.86-131.202.244.3-60766-53-17,131.202.240.86,60766,131.202.244.3,53,2015-03-31 13:00:15,1,1,47.0,512.0,0
131.202.240.86-54.183.74.146-1875-443-6,131.202.240.86,1875,54.183.74.146,443,2015-03-31 13:07:28,11,9,743.0,4648.0,0
131.202.240.86-212.161.8.36-49624-13392-17,131.202.240.86,49624,212.161.8.36,13392,2015-03-31 13:07:22,3,2,2493.0,22.0,0
131.202.240.86-108.168.185.228-1859-80-6,131.202.240.86,1859,108.168.185.228,80,2015-03-31 13:07:22,2,1,0.0,0.0,0
131.202.240.86-131.202.244.5-55343-53-17,131.202.240.86,55343,131.202.244.5,53,2015-03-31 13:05:42,1,1,47.0,512.0,0
131.202.240.86-184.26.182.161-1712-443-6,131.202.240.86,1712,184.26.182.161,443,2015-03-31 13:00:37,2,1,0.0,53.0,0
131.202.240.86-104.45.141.128-1870-443-6,131.202.240.86,1870,104.45.141.128,443,2015-03-31 13:07:24,50,21,52953.0,5680.0,0
131.202.240.86-131.202.244.3-53244-53-17,131.202.240.86,53244,131.202.244.3,53,2015-03-31 12:57:58,1,1,47.0,512.0,0
95.131.122.226-131.202.240.86-443-1872-6,95.131.122.226,443,131.202.240.86,1872,2015-03-31 13:07:27,2,1,0.0,0.0,0
131.202.240.86-193.149.68.53-1530-443-6,131.202.240.86,1530,193.149.68.53,443,2015-03-31 13:05:47,3,3,90.0,90.0,0
131.202.240.86-131.202.244.3-52922-53-17,131.202.240.86,52922,131.202.244.3,53,2015-03-31 12:58:16,1,1,35.0,411.0,0
131.202.240.86-74.121.142.74-1876-443-6,131.202.240.86,1876,74.121.142.74,443,2015-03-31 13:07:29,8,7,1090.0,3859.0,0
131.202.240.86-131.202.244.3-57940-53-17,131.202.240.86,57940,131.202.244.3,53,2015-03-31 12:58:45,1,1,36.0,351.0,0
131.202.240.86-131.202.244.3-59020-53-17,131.202.240.86,59020,131.202.244.3,53,2015-03-31 12:58:01,1,1,39.0,335.0,0
191.236.193.189-131.202.240.86-443-1740-6,191.236.193.189,443,131.202.240.86,1740,2015-03-31 13:00:37,1,1,0.0,0.0,0
95.153.114.142-131.202.240.86-14441-49624-17,95.153.114.142,14441,131.202.240.86,49624,2015-03-31 13:03:42,1,1,18.0,26.0,0
131.202.240.86-184.26.182.161-1838-443-6,131.202.240.86,1838,184.26.182.161,443,2015-03-31 13:07:11,17,14,4452.0,5694.0,0
62.44.134.136-131.202.240.86-44607-49624-17,62.44.134.136,44607,131.202.240.86,49624,2015-03-31 13:03:10,5,5,90.0,130.0,0
131.202.240.86-23.49.84.188-1695-443-6,131.202.240.86,1695,23.49.84.188,443,2015-03-31 13:00:37,2,1,0.0,27.0,0
131.202.240.86-131.202.244.3-57795-53-17,131.202.240.86,57795,131.202.244.3,53,2015-03-31 12:58:06,1,1,36.0,323.0,0
184.26.182.161-131.202.240.86-443-1716-6,184.26.182.161,443,131.202.240.86,1716,2015-03-31 13:00:37,2,2,53.0,0.0,0
131.202.240.86-82.127.197.12-49624-47813-17,131.202.240.86,49624,82.127.197.12,47813,2015-03-31 13:04:18,2,2,45.0,29.0,0
213.16.231.122-131.202.240.86-45949-49624-17,213.16.231.122,45949,131.202.240.86,49624,2015-03-31 13:05:52,1,1,18.0,26.0,0
184.25.67.146-131.202.240.86-80-1605-6,184.25.67.146,80,131.202.240.86,1605,2015-03-31 12:58:38,1,1,0.0,0.0,0
105.235.130.199-131.202.240.86-59780-49624-17,105.235.130.199,59780,131.202.240.86,49624,2015-03-31 13:05:04,1,1,18.0,26.0,0
131.202.240.86-131.202.243.255-137-137-17,131.202.240.86,137,131.202.243.255,137,2015-03-31 12:57:55,45,0,2250.0,0.0,0
173.209.212.241-131.202.240.86-33658-49624-17,173.209.212.241,33658,131.202.240.86,49624,2015-03-31 12:58:40,3,3,52.0,68.0,0
131.202.240.86-131.202.244.5-51890-53-17,131.202.240.86,51890,131.202.244.5,53,2015-03-31 13:02:22,1,1,47.0,512.0,0
131.202.240.86-68.67.152.7-1865-443-6,131.202.240.86,1865,68.67.152.7,443,2015-03-31 13:07:23,31,28,7817.0,14764.0,0
167.182.120.242-131.202.240.86-21213-49624-6,167.182.120.242,21213,131.202.240.86,49624,2015-03-31 13:06:36,2,0,0.0,0.0,0
131.202.240.86-98.139.225.43-1868-443-6,131.202.240.86,1868,98.139.225.43,443,2015-03-31 13:07:24,11,9,831.0,5494.0,0
109.164.120.206-131.202.240.86-65331-49624-17,109.164.120.206,65331,131.202.240.86,49624,2015-03-31 13:02:07,1,1,18.0,26.0,0
131.202.240.86-131.202.244.3-56888-53-17,131.202.240.86,56888,131.202.244.3,53,2015-03-31 12:59:31,1,1,47.0,512.0,0
72.69.19.77-131.202.240.86-24997-49624-17,72.69.19.77,24997,131.202.240.86,49624,2015-03-31 13:05:31,1,1,18.0,26.0,0
131.202.240.86-173.194.123.109-1855-80-6,131.202.240.86,1855,173.194.123.109,80,2015-03-31 13:07:22,2,1,0.0,0.0,0
131.202.240.86-68.67.152.172-1717-80-6,131.202.240.86,1717,68.67.152.172,80,2015-03-31 13:00:47,2,0,0.0,0.0,0
131.202.240.86-38.71.4.136-1702-80-6,131.202.240.86,1702,38.71.4.136,80,2015-03-31 12:58:39,1,1,0.0,0.0,0
209.148.205.41-131.202.240.86-80-1641-6,209.148.205.41,80,131.202.240.86,1641,2015-03-31 12:58:39,1,1,0.0,0.0,0
109.197.9.143-131.202.240.86-58027-49624-17,109.197.9.143,58027,131.202.240.86,49624,2015-03-31 13:05:14,1,1,18.0,26.0,0
131.202.240.86-209.148.205.34-1735-80-6,131.202.240.86,1735,209.148.205.34,80,2015-03-31 12:59:13,1,1,0.0,0.0,0
131.202.240.86-131.202.244.3-57340-53-17,131.202.240.86,57340,131.202.244.3,53,2015-03-31 12:58:30,1,1,34.0,261.0,0
131.202.240.86-209.148.205.34-1819-80-6,131.202.240.86,1819,209.148.205.34,80,2015-03-31 13:05:21,1,1,0.0,0.0,0
131.202.240.86-209.148.205.34-1820-80-6,131.202.240.86,1820,209.148.205.34,80,2015-03-31 13:05:23,1,1,0.0,0.0,0
131.202.240.86-131.202.244.3-50391-53-17,131.202.240.86,50391,131.202.244.3,53,2015-03-31 12:58:11,1,1,35.0,322.0,0
131.202.240.86-131.202.244.3-57242-53-17,131.202.240.86,57242,131.202.244.3,53,2015-03-31 13:01:09,1,1,47.0,512.0,0
131.202.240.86-209.148.205.26-1851-80-6,131.202.240.86,1851,209.148.205.26,80,2015-03-31 13:07:22,14,21,917.0,23852.0,0
131.202.240.86-131.202.244.5-57242-53-17,131.202.240.86,57242,131.202.244.5,53,2015-03-31 13:01:10,1,1,47.0,512.0,0
174.88.183.85-131.202.240.86-59170-49624-6,174.88.183.85,59170,131.202.240.86,49624,2015-03-31 13:06:54,2,0,0.0,0.0,0
88.126.143.122-131.202.240.86-62508-49624-17,88.126.143.122,62508,131.202.240.86,49624,2015-03-31 12:58:57,1,1,18.0,26.0,0
131.202.240.86-131.202.244.5-64783-53-17,131.202.240.86,64783,131.202.244.5,53,2015-03-31 13:04:11,1,1,47.0,512.0,0
131.202.240.86-52.1.196.121-1860-80-6,131.202.240.86,1860,52.1.196.121,80,2015-03-31 13:07:22,2,1,0.0,0.0,0
131.202.240.86-131.202.244.5-63363-53-17,131.202.240.86,63363,131.202.244.5,53,2015-03-31 13:03:36,1,1,47.0,512.0,0
131.202.240.86-131.202.244.5-55004-53-17,131.202.240.86,55004,131.202.244.5,53,2015-03-31 13:05:22,1,1,47.0,512.0,0
131.202.240.86-131.202.244.5-52270-53-17,131.202.240.86,52270,131.202.244.5,53,2015-03-31 13:01:34,1,1,47.0,512.0,0
66.211.178.172-131.202.240.86-80-1628-6,66.211.178.172,80,131.202.240.86,1628,2015-03-31 12:58:38,1,1,0.0,0.0,0
131.202.240.86-131.202.244.5-50240-53-17,131.202.240.86,50240,131.202.244.5,53,2015-03-31 13:05:01,1,1,47.0,512.0,0
131.202.240.86-68.67.152.7-1664-443-6,131.202.240.86,1664,68.67.152.7,443,2015-03-31 13:00:47,2,0,0.0,0.0,0
81.247.35.13-131.202.240.86-47420-49624-17,81.247.35.13,47420,131.202.240.86,49624,2015-03-31 13:03:57,1,1,18.0,26.0,0
131.202.240.86-209.148.205.34-1685-80-6,131.202.240.86,1685,209.148.205.34,80,2015-03-31 12:57:58,1,1,0.0,0.0,0
206.51.99.230-131.202.240.86-6346-49624-17,206.51.99.230,6346,131.202.240.86,49624,2015-03-31 13:05:51,4,4,72.0,104.0,0
131.202.240.86-131.202.244.5-65386-53-17,131.202.240.86,65386,131.202.244.5,53,2015-03-31 13:06:25,1,1,47.0,512.0,0
131.202.240.86-131.202.244.3-62684-53-17,131.202.240.86,62684,131.202.244.3,53,2015-03-31 12:58:11,1,1,34.0,243.0,0
131.202.240.86-23.49.90.73-1847-443-6,131.202.240.86,1847,23.49.90.73,443,2015-03-31 13:07:22,8,6,539.0,3945.0,0
131.202.240.86-68.67.152.196-1718-80-6,131.202.240.86,1718,68.67.152.196,80,2015-03-31 12:58:48,6,5,1561.0,2148.0,0
131.202.240.86-69.25.24.24-1857-80-6,131.202.240.86,1857,69.25.24.24,80,2015-03-31 13:07:22,2,1,0.0,0.0,0
131.202.240.86-68.67.152.196-1869-443-6,131.202.240.86,1869,68.67.152.196,443,2015-03-31 13:07:24,12,9,1843.0,5170.0,0
131.202.240.86-157.55.130.176-1509-40023-6,131.202.240.86,1509,157.55.130.176,40023,2015-03-31 13:07:17,2,1,415.0,4.0,0
131.202.240.86-131.202.244.5-52190-53-17,131.202.240.86,52190,131.202.244.5,53,2015-03-31 13:01:57,1,1,47.0,512.0,0
131.202.240.86-173.194.123.123-1852-443-6,131.202.240.86,1852,173.194.123.123,443,2015-03-31 13:07:22,5,4,276.0,161.0,0
131.202.240.86-131.202.240.150-49624-40273-17,131.202.240.86,49624,131.202.240.150,40273,2015-03-31 13:05:59,14156,8827,11550832.0,3654389.0,0
131.202.240.86-131.202.244.3-52027-53-17,131.202.240.86,52027,131.202.244.3,53,2015-03-31 12:59:52,1,1,47.0,512.0,0
131.202.240.86-131.202.244.5-51462-53-17,131.202.240.86,51462,131.202.244.5,53,2015-03-31 13:03:13,1,1,47.0,512.0,0
131.202.240.86-173.194.123.121-1877-443-6,131.202.240.86,1877,173.194.123.121,443,2015-03-31 13:07:29,7,5,779.0,1142.0,0
131.202.240.86-208.71.121.72-1873-443-6,131.202.240.86,1873,208.71.121.72,443,2015-03-31 13:07:28,8,6,769.0,923.0,0
131.202.240.86-131.202.244.3-50696-53-17,131.202.240.86,50696,131.202.244.3,53,2015-03-31 12:58:45,1,1,47.0,512.0,0
131.202.240.86-184.25.67.146-1853-80-6,131.202.240.86,1853,184.25.67.146,80,2015-03-31 13:07:22,2,1,0.0,0.0,0
131.202.240.86-23.49.90.73-1845-443-6,131.202.240.86,1845,23.49.90.73,443,2015-03-31 13:07:22,7,6,539.0,3945.0,0
131.202.240.86-52.1.196.121-1625-80-6,131.202.240.86,1625,52.1.196.121,80,2015-03-31 12:59:06,2,0,0.0,0.0,0
131.202.240.86-131.202.244.5-60338-53-17,131.202.240.86,60338,131.202.244.5,53,2015-03-31 13:07:08,1,1,47.0,512.0,0
131.202.240.86-98.139.225.43-1856-80-6,131.202.240.86,1856,98.139.225.43,80,2015-03-31 13:07:22,2,1,0.0,0.0,0
131.202.240.86-131.202.244.3-55545-53-17,131.202.240.86,55545,131.202.244.3,53,2015-03-31 12:59:10,1,1,47.0,512.0,0
131.202.240.86-50.7.70.210-1585-80-6,131.202.240.86,1585,50.7.70.210,80,2015-03-31 12:58:39,2,0,0.0,0.0,0
131.202.240.86-54.174.81.144-1863-80-6,131.202.240.86,1863,54.174.81.144,80,2015-03-31 13:07:22,2,1,0.0,0.0,0
124.13.95.73-131.202.240.86-45884-49624-17,124.13.95.73,45884,131.202.240.86,49624,2015-03-31 13:01:27,5,5,90.0,130.0,0
69.25.24.24-131.202.240.86-80-1613-6,69.25.24.24,80,131.202.240.86,1613,2015-03-31 12:58:38,1,1,0.0,0.0,0
54.231.32.177-131.202.240.86-80-1643-6,54.231.32.177,80,131.202.240.86,1643,2015-03-31 12:58:38,1,1,0.0,0.0,0
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,2015-03-31 13:06:20,14,0,0.0,0.0,0
131.202.240.86-209.148.205.34-1685-80-6,131.202.240.86,1685,209.148.205.34,80,2015-03-31 12:57:56,12,17,629.0,18934.0,0
131.202.240.86-209.148.205.34-1685-80-6,131.202.240.86,1685,209.148.205.34,80,2015-03-31 12:57:58,2,0,0.0,0.0,0
131.202.240.86-209.148.205.34-1687-80-6,131.202.240.86,1687,209.148.205.34,80,2015-03-31 12:57:59,38,72,723.0,92106.0,0
131.202.240.86-209.148.205.34-1687-80-6,131.202.240.86,1687,209.148.205.34,80,2015-03-31 12:58:04,2,0,0.0,0.0,0
131.202.240.86-178.255.83.1-1689-80-6,131.202.240.86,1689,178.255.83.1,80,2015-03-31 12:58:06,3,4,232.0,874.0,0
131.202.240.86-178.255.83.1-1689-80-6,131.202.240.86,1689,178.255.83.1,80,2015-03-31 12:58:06,2,0,0.0,0.0,0
131.202.240.86-178.255.83.1-1690-80-6,131.202.240.86,1690,178.255.83.1,80,2015-03-31 12:58:11,3,4,233.0,874.0,0
131.202.240.86-178.255.83.1-1690-80-6,131.202.240.86,1690,178.255.83.1,80,2015-03-31 12:58:11,2,0,0.0,0.0,0
131.202.240.86-68.67.152.196-1686-443-6,131.202.240.86,1686,68.67.152.196,443,2015-03-31 12:57:58,12,9,1230.0,4397.0,0
173.252.100.27-131.202.240.86-443-1645-6,173.252.100.27,443,131.202.240.86,1645,2015-03-31 12:58:18,2,0,31.0,0.0,0
23.67.250.139-131.202.240.86-80-1578-6,23.67.250.139,80,131.202.240.86,1578,2015-03-31 12:58:23,1,2,0.0,0.0,0
131.202.240.86-209.148.205.34-1694-80-6,131.202.240.86,1694,209.148.205.34,80,2015-03-31 12:58:21,15,31,639.0,37400.0,0
131.202.240.86-209.148.205.34-1694-80-6,131.202.240.86,1694,209.148.205.34,80,2015-03-31 12:58:25,2,0,0.0,0.0,0
54.210.22.106-131.202.240.86-443-1620-6,54.210.22.106,443,131.202.240.86,1620,2015-03-31 12:58:23,2,1,69.0,0.0,0
131.202.240.86-23.49.84.188-1574-443-6,131.202.240.86,1574,23.49.84.188,443,2015-03-31 12:58:29,1,2,0.0,27.0,0
131.202.240.86-65.55.2.6-1579-443-6,131.202.240.86,1579,65.55.2.6,443,2015-03-31 12:58:29,1,1,0.0,0.0,0
131.202.240.86-68.67.152.172-1583-80-6,131.202.240.86,1583,68.67.152.172,80,2015-03-31 12:58:29,2,0,0.0,0.0,0
131.202.240.86-68.67.152.196-1603-80-6,131.202.240.86,1603,68.67.152.196,80,2015-03-31 12:58:29,2,0,0.0,0.0,0
50.7.70.210-131.202.240.86-80-1585-6,50.7.70.210,80,131.202.240.86,1585,2015-03-31 12:57:55,1,2,0.0,0.0,0
131.202.240.86-209.148.205.26-1589-80-6,131.202.240.86,1589,209.148.205.26,80,2015-03-31 12:58:30,1,1,0.0,0.0,0
23.50.75.27-131.202.240.86-80-1683-6,23.50.75.27,80,131.202.240.86,1683,2015-03-31 12:58:31,1,2,0.0,0.0,0
131.202.240.86-50.7.70.210-1585-80-6,131.202.240.86,1585,50.7.70.210,80,2015-03-31 12:58:30,2,0,0.0,0.0,0
131.202.240.86-68.67.152.172-1583-80-6,131.202.240.86,1583,68.67.152.172,80,2015-03-31 12:58:30,2,0,0.0,0.0,0
131.202.240.86-68.67.152.196-1603-80-6,131.202.240.86,1603,68.67.152.196,80,2015-03-31 12:58:30,2,0,0.0,0.0,0
131.202.240.86-50.7.70.210-1585-80-6,131.202.240.86,1585,50.7.70.210,80,2015-03-31 12:58:32,2,0,0.0,0.0,0
131.202.240.86-38.71.4.136-1702-80-6,131.202.240.86,1702,38.71.4.136,80,2015-03-31 12:58:30,4,4,274.0,680.0,0
131.202.240.86-209.148.205.34-1705-80-6,131.202.240.86,1705,209.148.205.34,80,2015-03-31 12:58:37,11,16,615.0,17646.0,0
131.202.240.86-209.148.205.34-1705-80-6,131.202.240.86,1705,209.148.205.34,80,2015-03-31 12:58:38,2,0,0.0,0.0,0
131.202.240.86-38.71.4.136-1702-80-6,131.202.240.86,1702,38.71.4.136,80,2015-03-31 12:58:36,2,0,0.0,0.0,0
131.202.240.86-173.252.100.27-1645-443-6,131.202.240.86,1645,173.252.100.27,443,2015-03-31 12:58:18,2,0,0.0,0.0,0
74.217.78.230-131.202.240.86-80-1635-6,74.217.78.230,80,131.202.240.86,1635,2015-03-31 12:58:16,1,2,0.0,0.0,0
54.243.96.53-131.202.240.86-80-1627-6,54.243.96.53,80,131.202.240.86,1627,2015-03-31 12:58:07,1,2,0.0,0.0,0
74.217.78.230-131.202.240.86-80-1629-6,74.217.78.230,80,131.202.240.86,1629,2015-03-31 12:58:13,1,2,0.0,0.0,0
131.202.240.86-54.210.22.106-1620-443-6,131.202.240.86,1620,54.210.22.106,443,2015-03-31 12:58:28,2,0,0.0,0.0,0
54.88.1.9-131.202.240.86-80-1616-6,54.88.1.9,80,131.202.240.86,1616,2015-03-31 12:58:14,1,2,0.0,0.0,0
54.174.81.144-131.202.240.86-80-1618-6,54.174.81.144,80,131.202.240.86,1618,2015-03-31 12:58:08,1,2,0.0,0.0,0
52.1.196.121-131.202.240.86-80-1625-6,52.1.196.121,80,131.202.240.86,1625,2015-03-31 12:58:07,1,2,0.0,0.0,0
54.84.139.204-131.202.240.86-80-1619-6,54.84.139.204,80,131.202.240.86,1619,2015-03-31 12:58:08,1,2,0.0,0.0,0
131.202.240.86-173.194.123.121-1607-80-6,131.202.240.86,1607,173.194.123.121,80,2015-03-31 12:58:38,1,1,0.0,0.0,0
131.202.240.86-173.194.123.123-1638-80-6,131.202.240.86,1638,173.194.123.123,80,2015-03-31 12:58:38,1,1,0.0,0.0,0
131.202.240.86-173.194.123.123-1600-80-6,131.202.240.86,1600,173.194.123.123,80,2015-03-31 12:58:38,1,1,0.0,0.0,0
131.202.240.86-173.194.123.123-1588-443-6,131.202.240.86,1588,173.194.123.123,443,2015-03-31 12:58:38,1,1,0.0,0.0,0
131.202.240.86-173.194.123.109-1601-80-6,131.202.240.86,1601,173.194.123.109,80,2015-03-31 12:58:38,1,1,0.0,0.0,0
131.202.240.86-104.45.141.128-1660-443-6,131.202.240.86,1660,104.45.141.128,443,2015-03-31 12:58:38,1,1,0.0,0.0,0
131.202.240.86-93.184.215.200-1647-443-6,131.202.240.86,1647,93.184.215.200,443,2015-03-31 12:58:38,2,0,0.0,0.0,0
131.202.240.86-23.235.46.166-1624-80-6,131.202.240.86,1624,23.235.46.166,80,2015-03-31 12:58:38,2,0,0.0,0.0,0
131.202.240.86-208.71.121.72-1665-443-6,131.202.240.86,1665,208.71.121.72,443,2015-03-31 12:58:38,2,0,0.0,0.0,0
131.202.240.86-54.231.32.177-1643-80-6,131.202.240.86,1643,54.231.32.177,80,2015-03-31 12:58:38,2,0,0.0,0.0,0
131.202.240.86-199.16.156.105-1631-443-6,131.202.240.86,1631,199.16.156.105,443,2015-03-31 12:58:38,2,0,0.0,0.0,0
131.202.240.86-54.164.213.35-1615-80-6,131.202.240.86,1615,54.164.213.35,80,2015-03-31 12:58:38,2,0,0.0,0.0,0
131.202.240.86-23.49.90.99-1614-80-6,131.202.240.86,1614,23.49.90.99,80,2015-03-31 12:58:38,2,0,0.0,0.0,0
131.202.240.86-104.16.23.235-1609-80-6,131.202.240.86,1609,104.16.23.235,80,2015-03-31 12:58:38,2,0,0.0,0.0,0
131.202.240.86-108.168.185.228-1612-80-6,131.202.240.86,1612,108.168.185.228,80,2015-03-31 12:58:38,2,0,0.0,0.0,0
131.202.240.86-108.168.185.224-1630-80-6,131.202.240.86,1630,108.168.185.224,80,2015-03-31 12:58:38,2,0,0.0,0.0,0
131.202.240.86-66.211.178.172-1628-80-6,131.202.240.86,1628,66.211.178.172,80,2015-03-31 12:58:38,2,0,0.0,0.0,0
131.202.240.86-152.163.66.141-1617-80-6,131.202.240.86,1617,152.163.66.141,80,2015-03-31 12:58:38,2,0,0.0,0.0,0
131.202.240.86-69.20.31.45-1633-80-6,131.202.240.86,1633,69.20.31.45,80,2015-03-31 12:58:38,2,0,0.0,0.0,0
131.202.240.86-184.25.67.146-1636-443-6,131.202.240.86,1636,184.25.67.146,443,2015-03-31 12:58:38,2,0,0.0,0.0,0
131.202.240.86-184.25.67.146-1605-80-6,131.202.240.86,1605,184.25.67.146,80,2015-03-31 12:58:38,2,0,0.0,0.0,0
131.202.240.86-69.25.24.24-1613-80-6,131.202.240.86,1613,69.25.24.24,80,2015-03-31 12:58:38,2,0,0.0,0.0,0
131.202.240.86-184.25.67.146-1590-80-6,131.202.240.86,1590,184.25.67.146,80,2015-03-31 12:58:38,2,0,0.0,0.0,0
